Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Qué colores tendrá una resistencia de 3.9kΩ?";"";"";"Naranja, Blanco, Rojo, Oro";"Naranja, Blanco, Negro, Oro";"Naranja, Blanco, Amarillo, Oro";"Naranja, Blanco, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 4.7kΩ?";"";"";"Amarillo, Violeta, Rojo, Oro";"Amarillo, Violeta, Negro, Oro";"Amarillo, Violeta, Amarillo, Oro";"Amarillo, Violeta, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 5.6kΩ?";"";"";"Verde, Azul, Rojo, Oro";"Verde, Azul, Negro, Oro";"Verde, Azul, Amarillo, Oro";"Verde, Azul, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 6.8kΩ?";"";"";"Azul, Gris, Rojo, Oro";"Azul, Gris, Negro, Oro";"Azul, Gris, Amarillo, Oro";"Azul, Gris, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 8.2kΩ?";"";"";"Gris, Rojo, Rojo, Oro";"Gris, Rojo, Negro, Oro";"Gris, Rojo, Amarillo, Oro";"Gris, Rojo, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 10kΩ?";"";"";"Marrón, Negro, Naranja, Oro";"Marrón, Negro, Negro, Oro";"Marrón, Negro, Amarillo, Oro";"Marrón, Negro, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 12kΩ?";"";"";"Marrón, Rojo, Naranja, Oro";"Marrón, Rojo, Negro, Oro";"Marrón, Rojo, Amarillo, Oro";"Marrón, Rojo, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 15kΩ?";"";"";"Marrón, Verde, Naranja, Oro";"Marrón, Verde, Negro, Oro";"Marrón, Verde, Amarillo, Oro";"Marrón, Verde, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 18kΩ?";"";"";"Marrón, Gris, Naranja, Oro";"Marrón, Gris, Negro, Oro";"Marrón, Gris, Amarillo, Oro";"Marrón, Gris, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 22kΩ?";"";"";"Rojo, Rojo, Naranja, Oro";"Rojo, Rojo, Negro, Oro";"Rojo, Rojo, Amarillo, Oro";"Rojo, Rojo, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 27kΩ?";"";"";"Rojo, Violeta, Naranja, Oro";"Rojo, Violeta, Negro, Oro";"Rojo, Violeta, Amarillo, Oro";"Rojo, Violeta, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 33kΩ?";"";"";"Naranja, Naranja, Naranja, Oro";"Naranja, Naranja, Negro, Oro";"Naranja, Naranja, Amarillo, Oro";"Naranja, Naranja, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 39kΩ?";"";"";"Naranja, Blanco, Naranja, Oro";"Naranja, Blanco, Negro, Oro";"Naranja, Blanco, Amarillo, Oro";"Naranja, Blanco, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 47kΩ?";"";"";"Amarillo, Violeta, Naranja, Oro";"Amarillo, Violeta, Negro, Oro";"Amarillo, Violeta, Amarillo, Oro";"Amarillo, Violeta, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 56kΩ?";"";"";"Verde, Azul, Naranja, Oro";"Verde, Azul, Negro, Oro";"Verde, Azul, Amarillo, Oro";"Verde, Azul, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 68kΩ?";"";"";"Azul, Gris, Naranja, Oro";"Azul, Gris, Negro, Oro";"Azul, Gris, Amarillo, Oro";"Azul, Gris, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 82kΩ?";"";"";"Gris, Rojo, Naranja, Oro";"Gris, Rojo, Negro, Oro";"Gris, Rojo, Amarillo, Oro";"Gris, Rojo, Verde, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 100kΩ?";"";"";"Marrón, Negro, Amarillo, Oro";"Marrón, Negro, Naranja, Oro";"Marrón, Negro, Rojo, Oro";"Marrón, Negro, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 120kΩ?";"";"";"Marrón, Rojo, Amarillo, Oro";"Marrón, Rojo, Naranja, Oro";"Marrón, Rojo, Rojo, Oro";"Marrón, Rojo, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 150kΩ?";"";"";"Marrón, Verde, Amarillo, Oro";"Marrón, Verde, Naranja, Oro";"Marrón, Verde, Rojo, Oro";"Marrón, Verde, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 180kΩ?";"";"";"Marrón, Gris, Amarillo, Oro";"Marrón, Gris, Naranja, Oro";"Marrón, Gris, Rojo, Oro";"Marrón, Gris, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 220kΩ?";"";"";"Rojo, Rojo, Amarillo, Oro";"Rojo, Rojo, Naranja, Oro";"Rojo, Rojo, Rojo, Oro";"Rojo, Rojo, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 270kΩ?";"";"";"Rojo, Violeta, Amarillo, Oro";"Rojo, Violeta, Naranja, Oro";"Rojo, Violeta, Rojo, Oro";"Rojo, Violeta, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 330kΩ?";"";"";"Naranja, Naranja, Amarillo, Oro";"Naranja, Naranja, Naranja, Oro";"Naranja, Naranja, Rojo, Oro";"Naranja, Naranja, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 390kΩ?";"";"";"Naranja, Blanco, Amarillo, Oro";"Naranja, Blanco, Naranja, Oro";"Naranja, Blanco, Rojo, Oro";"Naranja, Blanco, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 470kΩ?";"";"";"Amarillo, Violeta, Amarillo, Oro";"Amarillo, Violeta, Naranja, Oro";"Amarillo, Violeta, Rojo, Oro";"Amarillo, Violeta, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 560kΩ?";"";"";"Verde, Azul, Amarillo, Oro";"Verde, Azul, Naranja, Oro";"Verde, Azul, Rojo, Oro";"Verde, Azul, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 680kΩ?";"";"";"Azul, Gris, Amarillo, Oro";"Azul, Gris, Naranja, Oro";"Azul, Gris, Rojo, Oro";"Azul, Gris, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 820kΩ?";"";"";"Gris, Rojo, Amarillo, Oro";"Gris, Rojo, Naranja, Oro";"Gris, Rojo, Rojo, Oro";"Gris, Rojo, Marrón, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 1.0MΩ?";"";"";"Marrón, Negro, Verde, Oro";"Marrón, Negro, Amarillo, Oro";"Marrón, Negro, Naranja, Oro";"Marrón, Negro, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 1.2MΩ?";"";"";"Marrón, Rojo, Verde, Oro";"Marrón, Rojo, Amarillo, Oro";"Marrón, Rojo, Naranja, Oro";"Marrón, Rojo, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 1.5MΩ?";"";"";"Marrón, Verde, Verde, Oro";"Marrón, Verde, Amarillo, Oro";"Marrón, Verde, Naranja, Oro";"Marrón, Verde, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 1.8MΩ?";"";"";"Marrón, Gris, Verde, Oro";"Marrón, Gris, Amarillo, Oro";"Marrón, Gris, Naranja, Oro";"Marrón, Gris, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 2.2MΩ?";"";"";"Rojo, Rojo, Verde, Oro";"Rojo, Rojo, Amarillo, Oro";"Rojo, Rojo, Naranja, Oro";"Rojo, Rojo, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 2.7MΩ?";"";"";"Rojo, Violeta, Verde, Oro";"Rojo, Violeta, Amarillo, Oro";"Rojo, Violeta, Naranja, Oro";"Rojo, Violeta, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 3.3MΩ?";"";"";"Naranja, Naranja, Verde, Oro";"Naranja, Naranja, Amarillo, Oro";"Naranja, Naranja, Naranja, Oro";"Naranja, Naranja, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 3.9MΩ?";"";"";"Naranja, Blanco, Verde, Oro";"Naranja, Blanco, Amarillo, Oro";"Naranja, Blanco, Naranja, Oro";"Naranja, Blanco, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 4.7MΩ?";"";"";"Amarillo, Violeta, Verde, Oro";"Amarillo, Violeta, Amarillo, Oro";"Amarillo, Violeta, Naranja, Oro";"Amarillo, Violeta, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 5.6MΩ?";"";"";"Verde, Azul, Verde, Oro";"Verde, Azul, Amarillo, Oro";"Verde, Azul, Naranja, Oro";"Verde, Azul, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 6.8MΩ?";"";"";"Azul, Gris, Verde, Oro";"Azul, Gris, Amarillo, Oro";"Azul, Gris, Naranja, Oro";"Azul, Gris, Rojo, Oro";"";"";"es_electric_color_code_2"
"¿Qué colores tendrá una resistencia de 8.2MΩ?";"";"";"Gris, Rojo, Verde, Oro";"Gris, Rojo, Amarillo, Oro";"Gris, Rojo, Naranja, Oro";"Gris, Rojo, Rojo, Oro";"";"";"es_electric_color_code_2"
