Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"What is the value of this resistance?";"images/electric-resistencia-4700.png";"320";"4.7kΩ";"47Ω";"47kΩ";"472Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-5600.png";"320";"5.6kΩ";"56Ω";"56kΩ";"562Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-6800.png";"320";"6.8kΩ";"68Ω";"68kΩ";"682Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-8200.png";"320";"8.2kΩ";"82Ω";"82kΩ";"822Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-10000.png";"320";"10kΩ";"10Ω";"1.0MΩ";"103Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-12000.png";"320";"12kΩ";"12Ω";"1.2MΩ";"123Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-15000.png";"320";"15kΩ";"15Ω";"1.5MΩ";"153Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-18000.png";"320";"18kΩ";"18Ω";"1.8MΩ";"183Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-22000.png";"320";"22kΩ";"22Ω";"2.2MΩ";"223Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-27000.png";"320";"27kΩ";"27Ω";"2.7MΩ";"273Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-33000.png";"320";"33kΩ";"33Ω";"3.3MΩ";"333Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-39000.png";"320";"39kΩ";"39Ω";"3.9MΩ";"393Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-47000.png";"320";"47kΩ";"47Ω";"4.7MΩ";"473Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-56000.png";"320";"56kΩ";"56Ω";"5.6MΩ";"563Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-68000.png";"320";"68kΩ";"68Ω";"6.8MΩ";"683Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-82000.png";"320";"82kΩ";"82Ω";"8.2MΩ";"823Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-100000.png";"320";"100kΩ";"10kΩ";"100Ω";"104Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-120000.png";"320";"120kΩ";"12kΩ";"120Ω";"124Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-150000.png";"320";"150kΩ";"15kΩ";"150Ω";"154Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-180000.png";"320";"180kΩ";"18kΩ";"180Ω";"184Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-220000.png";"320";"220kΩ";"22kΩ";"220Ω";"224Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-270000.png";"320";"270kΩ";"27kΩ";"270Ω";"274Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-330000.png";"320";"330kΩ";"33kΩ";"330Ω";"334Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-390000.png";"320";"390kΩ";"39kΩ";"390Ω";"394Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-470000.png";"320";"470kΩ";"47kΩ";"470Ω";"474Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-560000.png";"320";"560kΩ";"56kΩ";"560Ω";"564Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-680000.png";"320";"680kΩ";"68kΩ";"680Ω";"684Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-820000.png";"320";"820kΩ";"82kΩ";"820Ω";"824Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-1000000.png";"320";"1.0MΩ";"100kΩ";"1.0kΩ";"105Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-1200000.png";"320";"1.2MΩ";"120kΩ";"1.2kΩ";"125Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-1500000.png";"320";"1.5MΩ";"150kΩ";"1.5kΩ";"155Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-1800000.png";"320";"1.8MΩ";"180kΩ";"1.8kΩ";"185Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-2200000.png";"320";"2.2MΩ";"220kΩ";"2.2kΩ";"225Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-2700000.png";"320";"2.7MΩ";"270kΩ";"2.7kΩ";"275Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-3300000.png";"320";"3.3MΩ";"330kΩ";"3.3kΩ";"335Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-3900000.png";"320";"3.9MΩ";"390kΩ";"3.9kΩ";"395Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-4700000.png";"320";"4.7MΩ";"470kΩ";"4.7kΩ";"475Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-5600000.png";"320";"5.6MΩ";"560kΩ";"5.6kΩ";"565Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-6800000.png";"320";"6.8MΩ";"680kΩ";"6.8kΩ";"685Ω";"";"";"en_electric_color_code_1"
"What is the value of this resistance?";"images/electric-resistencia-8200000.png";"320";"8.2MΩ";"820kΩ";"8.2kΩ";"825Ω";"";"";"en_electric_color_code_1"
