Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"Cal será o valor da resistencia da figura?";"images/electric-330Ohm.png";"409";"330 Ω";"0,033 KΩ";"33 Ω";"3,3 KΩ";"";"";"gal_electric_color_code_1"
"Cal será o valor da resistencia da figura?";"images/electric-470KOhm.png";"409";"470 KΩ";"471000 Ω";"4,7 KΩ";"47 KΩ";"";"";"gal_electric_color_code_1"
"Cal será o valor da resistencia da figura?";"images/electric-470Ohm.png";"409";"470 Ω";"47 KΩ";"47 MΩ";"47 Ω";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 330 Ω?";"images/electric-colorCode.png";"400";"laranxa - laranxa - marrón";"laranxa - laranxa - negro";"laranxa - marrón - laranxa";"vermello - laranxa - marrón";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 33 Ω?";"images/electric-colorCode.png";"400";"laranxa - laranxa - negro";"laranxa - laranxa - branco";"laranxa - negro - laranxa";"laranxa - negro - negro";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 220 Ω?";"images/electric-colorCode.png";"400";"vermello - vermello - marrón";"vermello - vermello - negro";"vermello - vermello - vermello";"vermello - marrón - marrón";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 1 KΩ?";"images/electric-colorCode.png";"400";"marrón - negro - vermello";"marrón - negro - laranxa";"marrón - negro - amarelo";"marrón - negro - marrón";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 10 KΩ?";"images/electric-colorCode.png";"400";"marrón - negro - laranxa";"marrón - negro - vermello";"marrón - negro - negro";"marrón - negro - amarelo";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 100 KΩ?";"images/electric-colorCode.png";"400";"marrón - negro - amarelo";"marrón  - negro - laranxa";"marrón - negro - vermello";"marrón - negro - verde";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 2,2 KΩ?";"images/electric-colorCode.png";"400";"vermello - vermello - vermello";"vermello - vermello - marrón";"vermello - vermello - laranxa";"vermello - vermello - verde";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 470 Ω?";"images/electric-colorCode.png";"400";"amarelo - morado - marrón";"morado - amarelo - marrón";"marrón - amarelo - morado";"amarelo - marrón - morado";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 47 KΩ?";"images/electric-colorCode.png";"400";"amarelo - morado - laranxa";"amarelo - morado - amarelo";"amarelo - morado - morado";"amarelo - morado - vermello";"";"";"gal_electric_color_code_1"
"Que cores terá unha resistencia de 100 Ω?";"images/electric-colorCode.png";"400";"marrón -  negro - marrón";"marrón - marrón - marrón";"marrón - negro - negro";"marrón - marrón - negro";"";"";"gal_electric_color_code_1"
"Teño unha resistencia de 100 Ω cunha tolerancia do 5%. Que valores serían admisibles?";"";"";"entre 95 e 105 Ω";"entre 90 e 110 Ω";"entre 97,5 e 102,5 Ω";"entre 100 e 105 Ω";"";"";"gal_electric_color_code_1"
"Teño unha resistencia de 10 KΩ cunha tolerancia do 2%. Que valores serían admisibles?";"";"";"Entre 9800 e 10200 Ω";"Entre 8000 e 12000 Ω";"Entre 9900 e 10100 Ω";"Entre 9800 e 10000 Ω";"";"";"gal_electric_color_code_1"
"Teño unha resistencia de 220 Ω cunha tolerancia do 10%. Que valores serían admisibles?";"";"";"Entre 198 e 242 Ω";"Entre 200 e 240 Ω";"Entre 209 e 231 Ω";"Entre 218 e 222 Ω";"";"";"gal_electric_color_code_1"
"Que me indica a última franxa de cor dunha resistencia fixa?";"";"";"A súa tolerancia, en %";"A voltaxe máxima que pode soportar";"Indícame que ese lado vai a positivo";"Indícame que ese lado vai a negativo";"";"";"gal_electric_color_code_1"
"Que é a tolerancia dunha resistencia fixa?";"";"";"Un indicador do marxe de erro que podo atopar no valor desa resistencia";"A porcentaxe de valor desa resistencia en ohmnios";"A potencia máxima que poderá disipar esa resistencia en forma de calor";"A capacidade da resistencia para tolerar incrementos de voltaxe na súa alimentación.";"";"";"gal_electric_color_code_1"
"Unha resistencia fixa con máis ohmnios que outra, terá...";"";"";"Unhas cores distintas nas súas tres primeiras franxas";"Maior tamaño";"Unha cor distinta na súa cuarta franxa";"Unha cor distinta no "corpo" da resistencia";"";"";"gal_electric_color_code_1"
"Que me di a cor da última banda dunha resistencia fixa?";"";"";"A precisión que podo agardar no valor desa resistencia";"A potencia que poderá disipar esa resistencia";"A porcentaxe de erro que podo agardar respecto á aplicación da Lei de Ohm";"O erro, en porcentaxe, que me podo atopar respecto á lonxitude desa resistencia";"";"";"gal_electric_color_code_1"
