Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Qué se sugiere hacer con las contraseñas para mitigar el riesgo de apropiación de formulario?";"";"";"Utilizar contraseñas seguras y no reutilizar las mismas credenciales en múltiples cuentas.";"Compartir las contraseñas con amigos para mantenerlas seguras.";"Utilizar contraseñas simples y fáciles de recordar en todas las cuentas en línea.";"Guardar las contraseñas en un archivo de texto en el escritorio del dispositivo.";"";"";"es-ciberseguridad-amenazas-1"
"¿Por qué es importante verificar la autenticidad de los sitios web y aplicaciones antes de proporcionar información personal?";"";"";"Para evitar caer en trampas de apropiación de formulario y proteger la privacidad.";"Porque todas las solicitudes de información en línea son seguras y legítimas.";"Para acelerar el proceso de registro en línea.";"Porque los ciberdelincuentes no son capaces de crear sitios web falsos.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué es el "ataque de abrevadero"?";"";"";"Una estrategia de ciberataque que aprovecha la confianza de los usuarios en sitios web o recursos legítimos para infectar sus dispositivos con malware.";"Una técnica para mejorar la velocidad de descarga de archivos en línea.";"Un método para proteger los dispositivos contra el malware.";"Una táctica para evitar la detección de virus en los sistemas informáticos.";"";"";"es-ciberseguridad-amenazas-1"
"¿En qué se basa el "ataque de abrevadero"?";"";"";"En la idea de que los usuarios son más propensos a hacer clic en enlaces o descargar archivos adjuntos de fuentes que consideran seguras.";"En el uso de tácticas agresivas para dañar los sistemas informáticos.";"En la instalación de programas antivirus en los dispositivos.";"En la generación de contraseñas seguras para proteger los datos en línea.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué hacen los ciberdelincuentes en un ataque de abrevadero?";"";"";"Crean sitios web falsos o comprometen sitios web legítimos para distribuir malware.";"Ayudan a los usuarios a proteger sus dispositivos contra el malware.";"Envían correos electrónicos promocionales a los contactos de la víctima.";"Ofrecen descargas gratuitas de software legítimo para mejorar la experiencia del usuario.";"";"";"es-ciberseguridad-amenazas-1"
"¿Cómo pueden los ciberdelincuentes distribuir malware en un ataque de abrevadero?";"";"";"Creando una página web falsa que se parece a un sitio de descarga de software confiable.";"Enviando correos electrónicos de phishing a personas desconocidas.";"Utilizando software antivirus para infectar los dispositivos de los usuarios.";"Publicando anuncios en línea con enlaces maliciosos.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué hacen los usuarios en un ataque de abrevadero?";"";"";"Descargan lo que creen que es un software legítimo, pero en realidad están descargando malware en sus dispositivos.";"Desconfían de cualquier enlace o archivo adjunto que provenga de fuentes conocidas.";"Informan a las autoridades sobre cualquier actividad sospechosa en línea.";"Actualizan regularmente su software de seguridad para proteger sus dispositivos.";"";"";"es-ciberseguridad-amenazas-1"
"¿Cuál es un ejemplo común de ataque de abrevadero?";"";"";"Crear una página web falsa que se ve y se comporta como un sitio de descarga de software confiable.";"Enviar correos electrónicos promocionales a contactos desconocidos.";"Publicar anuncios en línea con enlaces maliciosos.";"Compartir enlaces a sitios web legítimos en redes sociales.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué hacen los ciberdelincuentes una vez que los usuarios hacen clic en los enlaces maliciosos?";"";"";"Redirigen a los usuarios a un sitio web falso que descarga malware en sus dispositivos.";"Envían un mensaje de advertencia a los usuarios sobre posibles amenazas en línea.";"Solicitan un rescate económico a cambio de eliminar el malware de los dispositivos de los usuarios.";"Ofrecen software gratuito para proteger los dispositivos contra el malware.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué pueden hacer los ciberdelincuentes cuando comprometen una cuenta de correo electrónico legítima en un ataque de abrevadero?";"";"";"Enviar correos electrónicos con enlaces maliciosos a los contactos de la víctima.";"Enviar correos electrónicos de agradecimiento a los contactos de la víctima.";"Compartir información útil y valiosa con los contactos de la víctima.";"Comunicarse con los contactos de la víctima para verificar la autenticidad de los mensajes recibidos.";"";"";"es-ciberseguridad-amenazas-1"
"¿Por qué los usuarios pueden ser más propensos a hacer clic en enlaces maliciosos en un ataque de abrevadero?";"";"";"Porque reciben los correos electrónicos de personas en quienes confían.";"Porque siempre están atentos a posibles amenazas en línea.";"Porque tienen instalado software antivirus que los protege de cualquier amenaza.";"Porque comparten contraseñas con amigos cercanos para mayor seguridad.";"";"";"es-ciberseguridad-amenazas-1"
"¿Cuál es una recomendación para protegerse contra los ataques de abrevadero?";"";"";"Estar siempre alerta y desconfiar de los enlaces o archivos adjuntos inesperados.";"Hacer clic en todos los enlaces que provengan de fuentes conocidas.";"Descargar archivos adjuntos sin verificar su origen.";"Compartir contraseñas con amigos para mejorar la seguridad en línea.";"";"";"es-ciberseguridad-amenazas-1"
"¿Por qué es importante practicar buenos hábitos de seguridad en línea para prevenir los ataques de abrevadero?";"";"";"Porque puede ayudar a proteger los dispositivos contra el malware.";"Porque aumenta la velocidad de navegación en Internet.";"Porque permite descargar archivos adjuntos de forma segura.";"Porque no tiene impacto en la seguridad en línea.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué puede ayudar a prevenir los ataques de abrevadero?";"";"";"Contar con un software antivirus actualizado.";"Compartir contraseñas con amigos.";"Hacer clic en todos los enlaces que parezcan seguros.";"Descargar archivos adjuntos sin verificar su origen.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué es un ataque de día cero?";"";"";"Un ciberataque que explota vulnerabilidades de seguridad desconocidas para las cuales no hay parche disponible.";"Un ataque que se produce todos los días a la misma hora.";"Un ataque que solo afecta a los dispositivos móviles.";"Un ataque que solo ocurre durante el día.";"";"";"es-ciberseguridad-amenazas-1"
"¿Por qué se llaman "día cero" las vulnerabilidades explotadas en un ataque de día cero?";"";"";"Porque son descubiertas por los atacantes antes de que los desarrolladores de software sean conscientes de ellas.";"Porque ocurren en el primer día del mes.";"Porque solo afectan a los sistemas operativos lanzados en un día específico.";"Porque solo se pueden explotar durante el día.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué ventaja tienen los atacantes en un ataque de día cero?";"";"";"Pueden aprovechar la vulnerabilidad antes de que se desarrolle un parche de seguridad.";"Tienen acceso a herramientas avanzadas de hacking.";"No necesitan conocimientos técnicos para llevar a cabo el ataque.";"Pueden predecir cuándo ocurrirá el ataque.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué hace un hacker en un ataque de día cero?";"";"";"Desarrolla un malware que explota una vulnerabilidad recién descubierta.";"Revela públicamente las vulnerabilidades de seguridad.";"Reporta las vulnerabilidades a los desarrolladores de software.";"Espera a que los desarrolladores de software creen un parche de seguridad.";"";"";"es-ciberseguridad-amenazas-1"
"¿Cómo pueden los usuarios protegerse contra un ataque de día cero?";"";"";"Manteniendo sus sistemas actualizados con los últimos parches de seguridad.";"Ignorando cualquier actualización de seguridad que aparezca en su dispositivo.";"Descargando software de fuentes no confiables.";"Compartiendo sus contraseñas con amigos cercanos.";"";"";"es-ciberseguridad-amenazas-1"
"¿Cuál es un ejemplo de un ataque de día cero?";"";"";"Cuando un hacker desarrolla un malware que explota una vulnerabilidad en un sistema operativo popular.";"Cuando un usuario instala una actualización de seguridad en su dispositivo.";"Cuando un hacker informa a los desarrolladores de software sobre una vulnerabilidad recién descubierta.";"Cuando un dispositivo es infectado por malware después de aplicar un parche de seguridad.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué tipo de sitios pueden ser utilizados para distribuir exploits en un ataque de día cero?";"";"";"Sitios web comprometidos o correos electrónicos de phishing.";"Sitios web oficiales de empresas reconocidas.";"Foros en línea donde se discuten temas de seguridad.";"Redes sociales populares como Facebook o Instagram.";"";"";"es-ciberseguridad-amenazas-1"
"¿Qué pueden hacer los usuarios para protegerse contra un ataque de día cero?";"";"";"Mantener sus sistemas y aplicaciones actualizados con los últimos parches de seguridad.";"Compartir contraseñas con amigos cercanos.";"Ignorar cualquier advertencia de actualización en sus dispositivos.";"Descargar software de fuentes no confiables.";"";"";"es-ciberseguridad-amenazas-1"
