Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"El diferente grado de desarrollo tecnológico en distintos puntos del planeta causa ...";"";"";"Desigualdad";"Conflictos";"";"";"";"";"es-technology-society-objects-3"
"La tecnología nos ha hecho independientes de los cambios en el medio natural salvo en casos extremos.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"El desarrollo tecnológico puede tener consecuencias negativas para nuestro entorno.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"La tecnología no modifica la vida del ser humano.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"La evolución de los objetos hace que estos sean más complejos y complicados de usar.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"De los riesgos que amenazan a España, los riesgos medioambientales son superiores a los riesgos químicos o industriales.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"En los países ricos es más fácil acceder a la tecnología.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"No hay forma de saber si los aparatos que empleamos actualmente resultarán beneficiosos o perjudiciales en el futuro.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"El desarrollo tecnológico puede tener consecuencias negativas para nuestro entorno.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"Una de las claves para conseguir un desarrollo sostenible es ...";"";"";"La eficiencia energética, es decir, el ahorro de energía, que impida el despilfarro de los recursos naturales.";"Tirar los residuos a la basura";"";"";"";"";"es-technology-society-objects-3"
"Para el cliente el uso de productos normalizados presenta las siguientes ventajas.";"";"";"Ajustarse a la norma prueba que un producto es eficaz y seguro.";"Las normas hacen que los distintos productos sean menos compatibles entre sí.";"";"";"";"";"es-technology-society-objects-3"
"Al cambiar de país la posición de algunas teclas del teclado son diferentes.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"La normalización es el conjunto de normas que adoptan los países del mundo para facilitar la producción y comercialización de sus productos.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"Con la normalización se consigue ...";"";"";"Productos de mayor calidad con menores costes de producción";"Dificultar la difusión y el intercambio";"";"";"";"";"es-technology-society-objects-3"
"De los riesgos que amenazan a España, los riesgos medioambientales son superiores a los riesgos químicos o industriales.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
"Buscar la mejor manera para que la actividad económica mantenga o mejore el sistema ambiental, es una característica para el desarrollo sostenible.";"";"";"Verdadero";"Falso";"";"";"";"";"es-technology-society-objects-3"
