Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Qué tipo de productos se fabrican con la resina epoxi?";"";"";"Partes de aviones, material deportivo, barcos, carenados de automóviles, contenedores de vidrio, placas de circuito impreso, etc.";"Juguetes y ropa.";"Bolsas y envases de alimentos.";"Muebles y láminas transparentes.";"";"";"es-material-plastics-3"
"¿Qué propiedad caracteriza a los plásticos elastómeros?";"";"";"Son polímeros con una gran elasticidad.";"Son polímeros rígidos y frágiles";"Son polímeros termoestables";"Son termoplásticos.";"";"";"es-material-plastics-3"
"¿De dónde se extrae el látex natural?";"";"";"Del árbol siringa (Hevea brasiliensis).";"De plantas de plástico.";"De árboles de pino.";"Del caucho sintético.";"";"";"es-material-plastics-3"
"¿En qué productos se utiliza el látex?";"";"";"Guantes, preservativos, colchones, neumáticos.";"Juguetes y envases de alimentos.";"Tubos y cables eléctricos.";"Muebles y láminas transparentes.";"";"";"es-material-plastics-3"
"¿Cuál es el uso más conocido del neopreno?";"";"";"Fabricación de ropa y botas para el agua, trajes de buceo.";"Fabricación de juguetes y envases de alimentos.";"Producción de textiles y prendas de vestir.";"Construcción de edificios y puentes.";"";"";"es-material-plastics-3"
"¿Cómo se diferencian las siliconas del resto de los polímeros?";"";"";"Están basadas en largas cadenas de silicio, formando polímeros inorgánicos.";"Son compuestos orgánicos basados en cadenas largas de carbono.";"Son termoplásticos.";"Son rígidas y frágiles.";"";"";"es-material-plastics-3"
"¿Cuál es un uso destacado de las siliconas?";"";"";"Adhesivo para cristales de ventana y juntas, moldes de cocina para horno, prótesis médicas.";"Fabricación de guantes, preservativos, colchones.";"Elaboración de neumáticos y chicles.";"Producción de textiles y prendas de vestir.";"";"";"es-material-plastics-3"
"¿Qué caracteriza al látex en términos de origen?";"";"";"Es de origen natural.";"Es sintético y se produce en laboratorios.";"Proviene de animales marinos.";"Se obtiene del petróleo.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el PET?";"";"";"Termoplástico.";"Termoplástico de altas prestaciones.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el polietileno?";"";"";"Termoplástico.";"Termoplástico de altas prestaciones.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el PVC?";"";"";"Termoplástico.";"Termoplástico de altas prestaciones.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el polipropileno?";"";"";"Termoplástico.";"Termoplástico de altas prestaciones.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el poliestireno?";"";"";"Termoplástico.";"Termoplástico de altas prestaciones.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el nailon?";"";"";"Termoplástico de altas prestaciones.";"Termoplástico.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el teflón?";"";"";"Termoplástico de altas prestaciones.";"Termoplástico.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el policarbonato?";"";"";"Termoplástico de altas prestaciones.";"Termoplástico.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el metacrilato?";"";"";"Termoplástico de altas prestaciones.";"Termoplástico.";"Termoestable.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es la baquelita?";"";"";"Termoestable.";"Termoplástico de altas prestaciones.";"Termoplástico.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es la melamina?";"";"";"Termoestable.";"Termoplástico de altas prestaciones.";"Termoplástico.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es la resina epoxi?";"";"";"Termoestable.";"Termoplástico de altas prestaciones.";"Termoplástico.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el poliuretano?";"";"";"Termoestable.";"Termoplástico de altas prestaciones.";"Termoplástico.";"Elastómero.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el látex?";"";"";"Elastómero.";"Termoestable.";"Termoplástico de altas prestaciones.";"Termoplástico.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es el neopreno?";"";"";"Elastómero.";"Termoestable.";"Termoplástico de altas prestaciones.";"Termoplástico.";"";"";"es-material-plastics-3"
"¿Qué tipo de plástico es la silicona?";"";"";"Elastómero.";"Termoestable.";"Termoplástico de altas prestaciones.";"Termoplástico.";"";"";"es-material-plastics-3"
