Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Qué es el acero inoxidable?";"";"";"Una aleación de hierro y cromo, muy resistente a la oxidación";"Una aleación de cobre y estaño, muy resistente a la oxidación";"Una aleación de cobre y cinc, muy resistente a la oxidación";"Una aleación de hierro y carbono, muy resistente a la oxidación";"";"";"es-material-metals"
"¿Para qué se utiliza el acero inoxidable?";"";"";"Tuberías, cubertería, fregaderos, cuchillos";"Tuberías, cables eléctricos, monedas";"Latas, cables eléctricos, ventanas, aviones";"Hélices de barcos, campanas, cojinetes";"";"";"es-material-metals"
"¿De qué color es el cobre?";"";"";"Rojizo y cuando se oxida, de color verdoso";"Amarillento y cuando se oxida, de color verdoso";"Amarillento y cuando se oxida, de color rojizo";"Plateado y cuando se oxida, de color rojizo";"";"";"es-material-metals"
"¿Para qué se utiliza el cobre?";"";"";"Tuberías, cables eléctricos, monedas";"Tuberías, cubertería, fregaderos, cuchillos";"Latas, cables eléctricos, ventanas, aviones";"Monedas, tornillos, pomos, cerrojos";"";"";"es-material-metals"
"¿De qué está hecho el bronce?";"";"";"Es una aleación de cobre y estaño";"Es una aleación de hierro y cromo";"Es una aleación de cobre y cinc";"Es un metal puro";"";"";"es-material-metals"
"¿Para qué se utiliza el bronce?";"";"";"Hélices de barcos, campanas, cojinetes";"Tuberías, cables eléctricos, monedas";"Tuberías, cubertería, fregaderos, cuchillos";"Latas, cables eléctricos, ventanas, aviones";"";"";"es-material-metals"
"¿De qué está hecho el latón?";"";"";"Es una aleación de cobre y cinc";"Es una aleación de cobre y estaño";"Es una aleación de hierro y cromo";"Es un metal puro";"";"";"es-material-metals"
"¿Para qué se utiliza el latón?";"";"";"Monedas, tornillos, pomos, cerrojos";"Tuberías, cables eléctricos, monedas";"Tuberías, cubertería, fregaderos, cuchillos";"Latas, cables eléctricos, ventanas, aviones";"";"";"es-material-metals"
"¿Qué propiedades tiene el aluminio?";"";"";"Muy resistente a la oxidación, ligero y muy maleable";"Resiste poco a la oxidación, ligero y muy maleable";"Resiste poco  a la oxidación, ligero y poco maleable";"Muy resistente a la oxidación, pesado y poco maleable";"";"";"es-material-metals"
"¿Para qué se utiliza el aluminio?";"";"";"Latas, cables eléctricos, ventanas, aviones";"Tuberías, cubertería, fregaderos, cuchillos";"Hélices de barcos, campanas, cojinetes";"Baterías, protector de radiaciones, para hacer vidrio";"";"";"es-material-metals"
"¿Qué es la galvanización?";"";"";"Recubrir hierro con una capa de cinc para protegerle de la corrosión";"Fundir dos metales distintos para protegerles de la corrosión";"Recubrir hierro con una capa de cromo para protegerle de la corrosión";"El proceso de obtención del aluminio con corrientes eléctricas";"";"";"es-material-metals"
"¿Qué es la hojalata?";"";"";"Una lámina de acero recubierta de estaño para que no se oxide";"Una lámina de acero recubierta de cinc para que no se oxide";"Una lámina de acero recubierta de plomo para que no se oxide";"Una lámina de acero recubierta de latón para que no se oxide";"";"";"es-material-metals"
"¿Qué propiedades tiene el plomo?";"";"";"Es muy denso, buen conductor, muy maleable y muy tóxico";"Es muy denso, mal conductor, muy maleable y muy tóxico";"Es muy denso, buen conductor, muy maleable y no es tóxico";"Es muy denso, buen conductor, poco maleable y muy tóxico";"";"";"es-material-metals"
"¿Para qué se utiliza el plomo?";"";"";"Baterías, protector de radiaciones, para hacer vidrio";"Latas, cables eléctricos, ventanas, aviones";"Tuberías, cubertería, fregaderos, cuchillos";"Hélices de barcos, campanas, cojinetes";"";"";"es-material-metals"
