Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Para qué se puede utilizar el corcho?";"";"";"Para insonorizar habitaciones o fabricar tapones de botellas.";"Para fabricar papel y cartón.";"Para blanquear fibras de madera.";"Para fabricar láminas finas de madera.";"";"";"es-material-wood-2"
"¿Cómo se forma el papel?";"";"";"Con fibras muy finas de madera, blanqueadas y prensadas.";"A partir del corcho prensado en láminas muy finas.";"Con láminas de cartón corrugado.";"Con fibras gruesas de la madera, unidas por una resina plástica.";"";"";"es-material-wood-2"
"¿En qué se diferencia el cartón corrugado de otras formas de cartón?";"";"";"Contiene varias láminas de papel pegadas entre sí, con la lámina central ondulada.";"Se blanquean las fibras durante su fabricación.";"Es más delgado que el cartón convencional.";"Contiene papel reciclado.";"";"";"es-material-wood-2"
"¿En qué son similares el papel y el cartón?";"";"";"El cartón se forma uniendo láminas de papel grueso.";"Se corruga la lámina central en la fabricación de ambos.";"Se blanquean las fibras en ambos casos.";"Ambos se obtienen de la corteza de un árbol.";"";"";"es-material-wood-2"
"¿En qué se diferencia el papel del cartón en cuanto al blanqueo?";"";"";"En el papel las fibras se blanquean, mientras que en el cartón no.";"En ambos casos, las fibras se blanquean con oxígeno.";"En ambos casos, las fibras se blanquean con cloro.";"En el cartón, las fibras se blanquean con oxígeno o cloro.";"";"";"es-material-wood-2"
"¿Cuál es una característica destacada del corcho?";"";"";"Tiene buena respuesta al sonido para insonorizar habitaciones.";"Contiene varias láminas de papel pegadas entre sí.";"Se blanquea con oxígeno o cloro.";"Su proceso de fabricación es semejante al del papel.";"";"";"es-material-wood-2"
"¿Cómo se obtiene la madera maciza?";"";"";"Cortando directamente el tronco del árbol.";"Prensando bloques, láminas, virutas o fibras de madera.";"Enrollando papel o cartón en bobinas.";"Formando tablones de gran superficie.";"";"";"es-material-wood-2"
"¿Cuál es una característica de los listones?";"";"";"Son piezas largas con una sección rectangular o circular de pequeño tamaño.";"Son piezas de gran superficie y grosor entre 3mm y 25mm.";"Son piezas largas de sección en L o formas variadas de pequeño tamaño.";"Son láminas de madera con grosor menor de 3 milímetros.";"";"";"es-material-wood-2"
"¿Cómo son los perfiles y molduras de madera maciza?";"";"";"Son piezas largas de sección en L o formas variadas de pequeño tamaño.";"Son piezas de gran superficie y grosor entre 3mm y 25mm.";"Son láminas de madera con grosor menor de 3 milímetros.";"Son piezas grandes que se obtienen cortando directamente el tronco del árbol.";"";"";"es-material-wood-2"
"¿Qué define a los tablones?";"";"";"Piezas de gran superficie y grosor entre 3mm y 25mm.";"Láminas de madera con grosor menor de 3 milímetros.";"Piezas largas de sección en L o formas variadas de pequeño tamaño.";"Piezas largas con una sección rectangular o circular de pequeño tamaño.";"";"";"es-material-wood-2"
"¿Cuál es la función principal de la chapa de madera?";"";"";"Revestir maderas de menor calidad.";"Formar tableros de grandes dimensiones.";"Obtener piezas de gran superficie.";"Cortar en tamaños más pequeños según los planos del cliente.";"";"";"es-material-wood-2"
"¿Cómo se obtienen los derivados de la madera?";"";"";"Prensando bloques, láminas, virutas o fibras de madera encolada.";"Cortando directamente el tronco del árbol.";"Enrollando papel o cartón en bobinas.";"Formando tablones de gran superficie.";"";"";"es-material-wood-2"
"¿Qué dimensiones suelen tener los tableros comerciales?";"";"";"Grandes dimensiones (120cm x 240cm) y poco grosor.";"Piezas largas con una sección rectangular o circular de pequeño tamaño.";"Piezas largas de sección en L o formas variadas de pequeño tamaño.";"Grosor mayor de 25mm.";"";"";"es-material-wood-2"
"¿Cuál es la característica principal de las bobinas de papel y cartón?";"";"";"Están formadas por papel o cartón enrollados en una bobina de gran longitud.";"Piezas de gran superficie y grosor entre 3mm y 25mm.";"Piezas largas de sección en L o formas variadas de pequeño tamaño.";"Revestir maderas de menor calidad.";"";"";"es-material-wood-2"
"¿Qué material se utiliza para formar los listones?";"";"";"Se obtienen directamente cortando el tronco del árbol.";"Prensando bloques, láminas, virutas o fibras de madera.";"Enrollando papel o cartón en bobinas.";"Piezas de gran superficie y grosor entre 3mm y 25mm.";"";"";"es-material-wood-2"
