Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Qué tipo de componente es un amperímetro?";"../images/electric-simbolo-amperimetro.png";"180";"Instrumento de medida";"Receptor";"Generador";"Elemento de control";"";"";"es-electric-components-type"
"¿Qué tipo de componente es una toma de tierra?";"../images/electric-simbolo-tierra.png";"180";"Conductor";"Receptor";"Generador";"Elemento de control";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un plano de masa?";"../images/electric-simbolo-masa.png";"180";"Conductor";"Receptor";"Generador";"Elemento de control";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un cable sin conectar?";"../images/electric-simbolo-cable-cruzado.png";"180";"Conductor";"Receptor";"Generador";"Elemento de control";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un cable conectado?";"../images/electric-simbolo-cable-conectado.png";"180";"Conductor";"Receptor";"Generador";"Elemento de control";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un conector?";"../images/electric-simbolo-conector.png";"180";"Conductor";"Receptor";"Generador";"Elemento de control";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un diodo?";"../images/electric-simbolo-diodo.png";"180";"Componente electrónico";"Elemento de control";"Receptor";"Generador";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un transistor NPN?";"../images/electric-simbolo-npn.png";"180";"Componente electrónico";"Receptor";"Generador";"Elemento de control";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un transistor PNP?";"../images/electric-simbolo-pnp.png";"180";"Componente electrónico";"Receptor";"Generador";"Elemento de control";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un LED?";"../images/electric-simbolo-led.png";"180";"Componente electrónico";"Generador";"Elemento de control";"Conductor";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un Amplificador Operacional?";"../images/electric-simbolo-amplificador-operacional.png";"180";"Componente electrónico";"Generador";"Elemento de control";"Receptor";"";"";"es-electric-components-type"
"¿Qué tipo de componente es una resistencia LDR?";"../images/electric-simbolo-resistencia-ldr.png";"180";"Sensor";"Elemento de control";"Receptor";"Conductor";"";"";"es-electric-components-type"
"¿Qué tipo de componente es una resistencia NTC?";"../images/electric-simbolo-resistencia-ntc.png";"180";"Sensor";"Elemento de control";"Receptor";"Conductor";"";"";"es-electric-components-type"
"¿Qué tipo de componente es un potenciómetro?";"../images/electric-simbolo-potenciometro.png";"180";"Sensor";"Elemento de control";"Receptor";"Conductor";"";"";"es-electric-components-type"
