Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Cuál de las siguientes máquinas incorpora una junta de Cardan?";"../images/relatran-cardan.png";"379";"Camión";"Barco";"Taladro de columna";"Motocicleta";"";"";"es-machines-transmission1"
"¿Qué forma tiene la pieza central que sirve de unión entre los dos árboles?";"../images/relatran-cardan.png";"379";"De cruz";"De remache";"De horquilla";"De pendiente";"";"";"es-machines-transmission1"
"La junta de Cardan puede transmitir potencias ...";"../images/relatran-cardan.png";"379";"Elevadas";"Similares a las que transmiten las poleas y correas";"Bajas";"Intermedias";"";"";"es-machines-transmission1"
"¿Cómo se llama la pieza que hay en el extremo de cada árbol?";"../images/relatran-cardan.png";"379";"Horquilla";"Cuchara";"Punta";"Émbolo";"";"";"es-machines-transmission1"
"Para evitar las irregularidades en la relación de transmisión de una junta de Cardan se usa ...";"../images/relatran-cardan.png";"379";"Una doble junta Hooke";"Una junta cinética";"Una correa dentada";"Una horquilla doble";"";"";"es-machines-transmission1"
"La transmisión por cadena permite conectar ...";"../images/relatran-cadena.png";"379";"Árboles muy separados";"Árboles próximos";"Piñones próximos";"Poleas muy separadas";"";"";"es-machines-transmission1"
"Si la cadena no está bien ajustada ...";"../images/relatran-cadena.png";"379";"Puede saltar";"Hay que lubrificar";"Hay que tensar";"Puede romperse";"";"";"es-machines-transmission1"
"Para evitar el ruido que produce la cadena ...";"../images/relatran-cadena.png";"379";"Puede sustituirse por una correa dentada";"Se puede pegar a las ruedas";"Puede sustituirse por una correa trapezoidal";"Puede aumentarse el número de eslabones";"";"";"es-machines-transmission1"
"¿Cómo se llama cada una de las piezas que forman una cadena?";"../images/relatran-cadena.png";"379";"Eslabón";"Carril";"Mango";"Émbolo";"";"";"es-machines-transmission1"
"Los eslabones que forman parte de una cadena están unidos mediante ...";"../images/relatran-cadena.png";"379";"Rodillos";"Pistones";"Agujas";"Patines";"";"";"es-machines-transmission1"
"En una transmisión por cadena, las dos ruedas del mecanismo giran ...";"../images/relatran-cadena.png";"379";"En el mismo sentido";"En sentidos opuestos";"A la misma velocidad de giro";"En sentido horario";"";"";"es-machines-transmission1"
"En la transmisión síncrona de un motor de cuatro tiempos se usa ...";"../images/relatran-cadena.png";"379";"Una correa dentada";"Una cadena";"Una correa de sección circular";"Un tren de engranajes";"";"";"es-machines-transmission1"
"Si la rueda motriz es la pequeña, el sistema es ...";"../images/relatran-cadena.png";"379";"Reductor";"Multiplicador";"Más robusto";"Más silencioso";"";"";"es-machines-transmission1"
"En la transmisión por cadena de una bicicleta, la rueda grande se llama ...";"../images/relatran-cadena.png";"379";"Plato";"Piñón";"Pistón";"Biela";"";"";"es-machines-transmission1"
"En la transmisión por cadena de una bicicleta, la rueda pequeña se llama ...";"../images/relatran-cadena.png";"379";"Piñón";"Plato";"Pistón";"Biela";"";"";"es-machines-transmission1"
"Los ejes de los árboles de transmisión ...";"../images/relatran-cadena.png";"379";"Deben ser paralelos";"Deben ser perpendiculares";"Deben ser próximos";"Pueden formar un ángulo entre 0º y 90º";"";"";"es-machines-transmission1"
"Podemos encontrar una transmisión por cadena en ...";"../images/relatran-cadena.png";"379";"Una motocicleta";"Un patín";"Un carburador";"Una radio";"";"";"es-machines-transmission1"
"La transmisión por cadena permite ...";"../images/relatran-cadena.png";"379";"Gran potencia";"Gran velocidad";"Gran seguridad";"Gran diversidad";"";"";"es-machines-transmission1"
