Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Cuánto cuesta aproximadamente la versión más básica de Windows (Windows Home)?";"";"";"150 Euros";"100 Euros";"200 Euros";"120 Euros";"";"";"es-software-sistema-operativo-5"
"¿Cuál es la única versión de Windows que está actualmente a la venta por parte de Microsoft?";"";"";"Windows 11";"Windows 10";"Windows 8";"Windows 7";"";"";"es-software-sistema-operativo-5"
"¿Cuántas ediciones tiene Windows 11, y cuáles son las más conocidas?";"";"";"7 ediciones; Home y Pro";"5 ediciones; Basic y Ultimate";"10 ediciones; Standard y Enterprise";"3 ediciones; Lite y Premium";"";"";"es-software-sistema-operativo-5"
"¿Cuál fue la cuota de mercado de Android en dispositivos móviles en 2020?";"";"";"71%";"60%";"80%";"65%";"";"";"es-software-sistema-operativo-5"
"¿En qué se basa el núcleo de Android?";"";"";"En el núcleo Linux.";"En el núcleo Windows.";"En el núcleo macOS.";"En el núcleo iOS.";"";"";"es-software-sistema-operativo-5"
"¿En qué tipo de dispositivos se utiliza Android?";"";"";"Teléfonos inteligentes, tabletas, televisores inteligentes, relojes inteligentes y automóviles.";"Solo teléfonos inteligentes y tabletas.";"Solo tabletas.";"Solo televisores inteligentes.";"";"";"es-software-sistema-operativo-5"
"¿En qué se basa la interfaz de usuario de Android?";"";"";"En la pantalla táctil del dispositivo.";"En el uso de un ratón y teclado.";"En comandos de voz.";"En la realidad virtual.";"";"";"es-software-sistema-operativo-5"
"¿Dónde se pueden encontrar la mayoría de las aplicaciones y software para Android?";"";"";"Google Play Store.";"Apple App Store.";"Windows Store.";"Amazon Appstore.";"";"";"es-software-sistema-operativo-5"
"¿Qué significa que Android es de código abierto?";"";"";"El código fuente está disponible públicamente y los desarrolladores de smartphones pueden modificarlo.";"El código fuente está cerrado y no se puede modificar.";"Solo Google puede acceder al código fuente.";"Solo los desarrolladores de pago pueden acceder al código fuente.";"";"";"es-software-sistema-operativo-5"
"¿Qué ventaja ofrece Android en términos de personalización?";"";"";"Los desarrolladores pueden modificar y personalizar el código según sus necesidades.";"Solo Google puede personalizar el sistema operativo.";"La personalización está limitada a cambios en el fondo de pantalla.";"Solo los usuarios con permisos especiales pueden personalizar Android.";"";"";"es-software-sistema-operativo-5"
"¿Cuál es el precio del sistema operativo Android?";"";"";"Es gratuito";"20 Euros";"50 Euros";"100 Euros";"";"";"es-software-sistema-operativo-5"
"¿Quién controla fuertemente las versiones de Android?";"";"";"Google.";"Apple.";"Microsoft.";"Linux Foundation.";"";"";"es-software-sistema-operativo-5"
"¿En qué antiguo sistema operativo está basado GNU/Linux?";"";"";"Unix";"Windows";"macOS";"Android";"";"";"es-software-sistema-operativo-5"
"¿Cómo se llama la interfaz gráfica de usuario de GNU/Linux que es similar a la de Windows?";"";"";"KDE";"XFCE";"Gnome";"Unity";"";"";"es-software-sistema-operativo-5"
"¿Qué tipo de interfaz gráfica se utiliza a menudo en dispositivos embebidos como los routers?";"";"";"Página web";"XFCE";"KDE";"Gnome";"";"";"es-software-sistema-operativo-5"
"¿En qué casos puede ejecutarse GNU/Linux sin interfaz gráfica, solo por línea de comandos?";"";"";"Para profesionales y para dispositivos con poca memoria.";"Solo para dispositivos embebidos.";"Para usuarios domésticos.";"No es posible ejecutarlo sin interfaz gráfica.";"";"";"es-software-sistema-operativo-5"
"¿Qué programa de emulación de Windows se utiliza en el sistema GNU/Linux para ejecutar programas de Windows?";"";"";"Wine";"EmuWin";"Linex";"LinuxWine";"";"";"es-software-sistema-operativo-5"
"¿Por qué GNU/Linux es atractivo para instalar en servidores web y ordenadores profesionales?";"";"";"Gran facilidad de personalización y seguridad contra el malware.";"Alta compatibilidad con programas populares.";"Interfaz gráfica similar a la de Windows.";"Por ser gratuito.";"";"";"es-software-sistema-operativo-5"
"¿Por qué algunos desarrolladores de hardware han tenido dificultades para crear controladores para GNU/Linux?";"";"";"Porque es software abierto.";"Porque no es compatible con hardware.";"Porque es un sistema operativo de pago.";"No hay dificultades, todos los desarrolladores de hardware tienen soporte para GNU/Linux.";"";"";"es-software-sistema-operativo-5"
"¿Cuál de las siguientes distribuciones de GNU/Linux está orientada a pentesting y ciberseguridad?";"";"";"Kali Linux";"Ubuntu";"Debian";"Red Hat Linux";"";"";"es-software-sistema-operativo-5"
"¿Cuál de las siguientes distribuciones de GNU/Linux está orientada al entorno empresarial?";"";"";"Red Hat Linux";"Kali Linux";"Ubuntu";"Debian";"";"";"es-software-sistema-operativo-5"
"¿Cuál de las siguientes distribuciones de GNU/Linux está orientada al usuario doméstico?";"";"";"Ubuntu";"Red Hat Linux";"Kali Linux";"Debian";"";"";"es-software-sistema-operativo-5"
