Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Cuál de las siguientes afirmaciones es verdadera sobre el hierro puro?";"";"";"Tiene malas propiedades mecánicas.";"Es la aleación más fuerte.";"Tiene una baja densidad.";"Tiene propiedades mecánicas muy buenas.";"";"";"es-material-metals-2"
"¿Cuál es el principal elemento de aleación con el hierro en el acero inoxidable?";"";"";"Cromo.";"Aluminio.";"Hierro alfa puro.";"Titanio.";"";"";"es-material-metals-2"
"¿Qué porcentaje de cromo contiene el acero inoxidable?";"";"";"Mayor del 10%.";"Menor del 5%.";"Exactamente el 10%.";"Sin presencia de cromo.";"";"";"es-material-metals-2"
"¿Para qué se utiliza principalmente el acero inoxidable?";"";"";"Utensilios de cocina, cubertería, lavabos, tuberías, etc.";"Fabricación de papel.";"Construcción de puentes.";"Producción de energía eólica, solar, etc.";"";"";"es-material-metals-2"
"¿Qué elementos pueden alearse con la ferrita para mejorar sus propiedades magnéticas?";"";"";"Cobalto, níquel, zinc o manganeso.";"Oro, plata, platino o rodio.";"Aluminio, titanio o magnesio.";"Plomo, estaño o zinc.";"";"";"es-material-metals-2"
"¿Cuál es el aspecto de la ferrita?";"";"";"Oscuro.";"Brillante.";"Transparente.";"Multicolor.";"";"";"es-material-metals-2"
"¿Para qué se utiliza la ferrita?";"";"";"Para fabricar transformadores e imanes.";"Para fabricar utensilios de cocina, cubertería, lavabos, tuberías.";"Para fabricar catalizadores de óxido de nitrógeno.";"Para fabricar joyería.";"";"";"es-material-metals-2"
"¿Cómo es el cobre?";"";"";"Metal rojizo muy buen conductor del calor y la electricidad.";"Metal muy duro y con buena resistencia mecánica.";"Metal de color dorado, similar al oro.";"Metal plateado, mal conductor de la electricidad.";"";"";"es-material-metals-2"
"¿Para qué se utiliza principalmente el cobre?";"";"";"Para fabricar cables, tuberías, intercambiadores de calor, monedas, pigmentos, etc.";"Para fabricar instrumentos musicales, hélices de barco y esculturas.";"Para decoración y bisutería.";"Para fabricación de cerraduras y cerrojos.";"";"";"es-material-metals-2"
"¿Cuál es la principal aleación del cobre y el estaño?";"";"";"Bronce.";"Latón.";"Acero.";"Duraluminio.";"";"";"es-material-metals-2"
"¿Qué porcentaje de estaño puede tener la aleación de bronce?";"";"";"Entre el 3% y el 20%.";"Menos del 1%.";"Más del 25%.";"No tiene presencia de estaño.";"";"";"es-material-metals-2"
"¿Qué propiedad del bronce lo hace adecuado para la construcción de instrumentos musicales?";"";"";"Buena resistencia al roce y la corrosión.";"Buen conductor del calor y la electricidad.";"Color dorado similar al oro.";"Peso ligero.";"";"";"es-material-metals-2"
"¿Cuál fue la primera aleación obtenida por la humanidad?";"";"";"El bronce.";"El cobre.";"El acero.";"El estaño.";"";"";"es-material-metals-2"
"¿Qué característica visual distingue al latón?";"";"";"Color dorado similar al oro.";"Color plateado brillante.";"Tono rojizo.";"Aspecto oscuro.";"";"";"es-material-metals-2"
"¿Para qué se utiliza mucho el latón?";"";"";"Para fabricar cerraduras, cerrojos, picaportes, grifos, bisutería.";"Construir instrumentos musicales.";"Hélices de barco y esculturas.";"Cables y tuberías.";"";"";"es-material-metals-2"
"¿Cuál es la característica del cobre que le dio nombre a la Edad del Cobre?";"";"";"Fue el primer metal utilizado en la prehistoria.";"Buen conductor del calor y la electricidad.";"Color dorado similar al oro.";"Resistente al roce y la corrosión.";"";"";"es-material-metals-2"
