Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿En qué se diferencia la memoria ROM de la memoria RAM?";"";"";"La ROM es de solo lectura, la RAM es de lectura y escritura.";"La ROM es más rápida que la RAM.";"La ROM tiene mayor capacidad que la RAM.";"La ROM pierde sus datos cuando se apaga la alimentación del ordenador, la RAM no.";"";"";"es-hardware-almacenamiento-3"
"¿Qué programa se almacena en la memoria del BIOS de un ordenador personal?";"";"";"Sistema Básico de Entrada Salida.";"Sistema Operativo.";"Aplicaciones de usuario.";"Juegos.";"";"";"es-hardware-almacenamiento-3"
"¿Qué ventaja tienen las memorias incluidas en las unidades SSD frente a las memorias Flash?";"";"";"Son más rápidas y de mayor capacidad.";"Son más baratas y más sencillas.";"Son más lentas pero de mayor capacidad.";"Son más rápidas pero de menor capacidad.";"";"";"es-hardware-almacenamiento-3"
"¿En qué tipo de dispositivos se utiliza memoria ROM?";"";"";"En dispositivos como routers, mandos a distancia, etc.";"Solo en ordenadores personales.";"En smartphones y tablets.";"En televisores y reproductores de DVD.";"";"";"es-hardware-almacenamiento-3"
"¿En qué se basa la memoria de una unidad de disco duro?";"";"";"En un disco giratorio impregnado con una sustancia magnética.";"En un chip de memoria flash.";"En una memoria RAM.";"En una memoria ROM.";"";"";"es-hardware-almacenamiento-3"
"¿Para qué se utilizan los discos duros?";"";"";"Para almacenar programas y datos de forma permanente.";"Para aumentar la velocidad del procesador.";"Para expandir la memoria RAM del ordenador.";"Para ejecutar programas en el sistema operativo.";"";"";"es-hardware-almacenamiento-3"
"¿Cómo se utiliza la información almacenada en un disco duro?";"";"";"Se lee desde el disco duro y se escribe en la memoria RAM.";"Se copia directamente a la CPU.";"Se almacena temporalmente en la memoria caché.";"Se transfiere a otro disco duro para su uso.";"";"";"es-hardware-almacenamiento-3"
"¿Desde cuándo están en el mercado los discos duros?";"";"";"Desde 1956.";"Desde 1980.";"Desde 2000.";"Desde 2010.";"";"";"es-hardware-almacenamiento-3"
"¿Qué ventaja tienen los SSD sobre los discos duros?";"";"";"Son más rápidos y eficientes.";"Tienen una capacidad de almacenamiento mayor.";"Son más económicos.";"Son más resistentes y duraderos.";"";"";"es-hardware-almacenamiento-3"
"¿En qué se basa la unidad de estado sólido (SSD)?";"";"";"En chips de tecnología Flash.";"En discos giratorios impregnados con sustancia magnética.";"En memorias RAM.";"En tecnologías asentadas y optimizadas.";"";"";"es-hardware-almacenamiento-3"
"¿Cuándo aparecieron los SSD en el mercado?";"";"";"Desde 2009.";"Desde 1956.";"Desde 1990.";"Desde 2010.";"";"";"es-hardware-almacenamiento-3"
"¿Cuál es una de las ventajas de los SSD frente a los discos duros?";"";"";"Son más rápidos.";"Tienen menos capacidad a igualdad de precio.";"Son más lentos.";"Son más pesados.";"";"";"es-hardware-almacenamiento-3"
"¿Cuál es la principal ventaja de los SSD en comparación con los HDD?";"";"";"Mayor velocidad de transferencia.";"Menor tiempo de acceso.";"Mayor resistencia a los golpes.";"Menor precio por gigabyte.";"";"";"es-hardware-almacenamiento-3"
"¿Cuál es la principal desventaja de los SSD en comparación con los HDD?";"";"";"Menor resistencia a un gran número de escrituras.";"Menor velocidad de transferencia.";"Mayor tamaño físico.";"Mayor ruido generado.";"";"";"es-hardware-almacenamiento-3"
"¿Cuál es la tasa de fallos de los SSD en comparación con los HDD?";"";"";"Menor, ya que no tienen partes móviles.";"Mayor, ya que tienen partes móviles.";"Igual, ya que tienen partes móviles similares.";"No se menciona en el texto.";"";"";"es-hardware-almacenamiento-3"
"¿Cuál es el consumo eléctrico máximo de un SSD a máximo rendimiento?";"";"";"4W ó 5W.";"6W ó 7W.";"8W ó 9W.";"10W ó 11W.";"";"";"es-hardware-almacenamiento-3"
"¿Cuál es el precio por gigabyte de un HDD en 2022 en comparación con el de un SSD?";"";"";"0,024€/GB de un HDD frente a 0,140€/GB de un SSD.";"0,140€/GB de un HDD frente a 0,024€/GB de un SSD.";"0,024€/GB de un HDD frente a 0,024€/GB de un SSD.";"0,140€/GB de un HDD frente a 0,140€/GB de un SSD.";"";"";"es-hardware-almacenamiento-3"
"¿Qué es SMART?";"";"";"Es una tecnología que permite detectar fallos tempranos en discos duros y unidades SSD.";"Es una marca de discos duros y unidades SSD.";"Es un programa que permite hacer copias de seguridad de discos duros y unidades SSD.";"Es una tecnología que permite aumentar la velocidad de transferencia de datos en discos duros y unidades SSD.";"";"";"es-hardware-almacenamiento-3"
"¿Qué parámetros monitoriza SMART?";"";"";"Temperatura, sectores defectuosos, cantidad de datos escritos, errores de lectura, tiempo de funcionamiento, número de arranques, etc.";"Frecuencia de actualización de los controladores de la unidad de almacenamiento.";"Tipo de conexión del disco duro o unidad SSD al ordenador.";"Características físicas del disco duro o unidad SSD.";"";"";"es-hardware-almacenamiento-3"
"¿Para qué sirve SMART?";"";"";"Para detectar con anticipación si un disco duro o unidad SSD va a fallar próximamente.";"Para aumentar la velocidad de transferencia de datos de una unidad de almacenamiento.";"Para aumentar la capacidad de almacenamiento de un disco duro o unidad SSD.";"Para permitir el acceso a datos borrados en una unidad de almacenamiento.";"";"";"es-hardware-almacenamiento-3"
"¿Qué programas permiten leer los parámetros SMART de una unidad de almacenamiento?";"";"";"CrystalDiskInfo, HDDScan, Clear Disk Info.";"Photoshop, Illustrator, InDesign.";"Excel, Word, PowerPoint.";"Windows Media Player, VLC, QuickTime.";"";"";"es-hardware-almacenamiento-3"
"¿Es SMART capaz de detectar todos los fallos posibles en una unidad de almacenamiento?";"";"";"No, pero permite avisar ante la mayoría de los fallos debidos a una degradación de la unidad.";"Sí, es capaz de detectar cualquier fallo posible en una unidad de almacenamiento.";"No, solo puede detectar fallos en unidades de almacenamiento de discos duros, pero no en unidades SSD.";"No, solo puede detectar fallos en unidades de almacenamiento de unidades SSD, pero no en discos duros.";"";"";"es-hardware-almacenamiento-3"
"¿Qué significa RAID?";"";"";"Matriz redundante de discos independientes.";"Sistema operativo.";"Unidad de estado sólido.";"Programa de monitorización.";"";"";"es-hardware-almacenamiento-3"
"¿Para qué se utiliza el RAID?";"";"";"Para aumentar las prestaciones de varias unidades de disco duro o de estado sólido.";"Para detectar fallos en la memoria RAM.";"Para realizar copias de seguridad.";"Para aumentar la capacidad de almacenamiento.";"";"";"es-hardware-almacenamiento-3"
"¿Qué tipo de controladora se necesita para conectar los discos al ordenador en un sistema RAID?";"";"";"Una controladora RAID especializada.";"Una controladora de dispositivos USB.";"Una controladora de audio.";"Una controladora de red.";"";"";"es-hardware-almacenamiento-3"
"¿Qué ventaja proporciona el uso de un sistema RAID?";"";"";"Aumento de la velocidad de transferencia total.";"Reducción del precio de los discos duros.";"Aumento de la capacidad de almacenamiento.";"Mejora de la calidad de imagen de los vídeos.";"";"";"es-hardware-almacenamiento-3"
"¿Qué se utiliza en niveles RAID posteriores para proteger los datos en caso de fallo de una unidad?";"";"";"Un disco para almacenar datos redundantes de paridad.";"Un disco para realizar copias de seguridad.";"Una unidad de estado sólido.";"Una unidad óptica.";"";"";"es-hardware-almacenamiento-3"
"¿Qué sucede si una unidad en un sistema RAID resulta dañada?";"";"";"Se puede cambiar por otra nueva y el sistema recuperará automáticamente los datos perdidos a partir de los datos redundantes.";"Los datos se pierden de forma permanente.";"La velocidad de transferencia total disminuye.";"El sistema operativo deja de funcionar.";"";"";"es-hardware-almacenamiento-3"
"¿Qué es un búfer de datos?";"";"";"Un espacio de memoria temporal que almacena datos de lectura o escritura.";"Un dispositivo de almacenamiento externo.";"Una aplicación de procesamiento de texto.";"Una impresora de alta velocidad.";"";"";"es-hardware-almacenamiento-3"
"¿Cuál es la función de un búfer de escritura?";"";"";"Almacenar varios megabytes de datos para enviarlos en ráfagas rápidas al procesador y escribirlos en el dispositivo de almacenamiento a menor velocidad.";"Leer los datos enviados por el procesador y almacenarlos en un dispositivo de almacenamiento externo.";"Acelerar el procesamiento de datos en un dispositivo de almacenamiento externo.";"Acelerar la lectura de datos enviados por un dispositivo de entrada.";"";"";"es-hardware-almacenamiento-3"
"¿Qué dispositivos suelen tener un búfer de lectura?";"";"";"Dispositivos de entrada como teclados o ratones.";"Dispositivos de almacenamiento como discos duros o pendrives.";"Dispositivos de audio como altavoces o auriculares.";"Dispositivos de red como routers o switches.";"";"";"es-hardware-almacenamiento-3"
"¿Cuál es la finalidad de los búfer de datos en los dispositivos de entrada/salida y medios de almacenamiento?";"";"";"Acelerar la transferencia de datos y evitar que se pierdan durante una transferencia irregular.";"Controlar el acceso a los dispositivos de entrada/salida.";"Realizar operaciones de procesamiento complejas.";"Proteger los datos almacenados en los dispositivos de entrada/salida.";"";"";"es-hardware-almacenamiento-3"
"¿Cómo ayuda un búfer de datos a evitar que un dispositivo pierda datos durante una transferencia irregular?";"";"";"Almacenando temporalmente los datos en un espacio de memoria temporal.";"Procesando los datos antes de enviarlos al dispositivo de almacenamiento.";"Comprimiendo los datos antes de enviarlos al dispositivo de almacenamiento.";"Enviando los datos en ráfagas rápidas y de manera continua.";"";"";"es-hardware-almacenamiento-3"
"¿Dónde se suelen encontrar los búfer de datos?";"";"";"Dentro de los periféricos de entrada/salida y medios de almacenamiento.";"En los cables de conexión entre dispositivos.";"En los procesadores y tarjetas gráficas.";"En los dispositivos de red y routers.";"";"";"es-hardware-almacenamiento-3"
"¿Qué función tiene un búfer de lectura en un dispositivo de entrada?";"";"";"Almacenar temporalmente los datos que envía el periférico hasta que son leídos por el procesador.";"Almacenar temporalmente los datos que envía el procesador hasta que son escritos en un dispositivo de almacenamiento.";"Acelerar el procesamiento de datos enviados por un dispositivo de entrada.";"Evitar que se pierdan datos durante una transferencia irregular.";"";"";"es-hardware-almacenamiento-3"
