Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"El cascanueces es una palanca de ...";"../images/relatran-palanca.png";"379";"Segunda especie";"Primera especie";"Tercera especie";"Cuarta especie";"";"";"es-machines-simple"
"En las palancas de tercera especie ...";"../images/relatran-palanca.png";"379";"No hay ventaja mecánica";"No hay soporte";"No hay desplazamiento de la carga";"No hay que ejercer ninguna fuerza";"";"";"es-machines-simple"
"La longitud de uno de los brazos de la palanca es ...";"../images/relatran-palanca.png";"379";"La distancia entre la fuerza aplicada y el soporte";"La distancia entre las dos fuerzas";"La longitud total de la palanca";"La mitad de la longitud total de la palanca";"";"";"es-machines-simple"
"Si queremos multiplicar la fuerza aplicada debemos empujar ...";"../images/relatran-palanca.png";"379";"Sobre el extremo del brazo largo de la palanca";"Sobre el extremo del brazo corto de la palanca";"Sobre el soporte";"Por debajo de la palanca";"";"";"es-machines-simple"
"Para que haya equilibrio ...";"../images/relatran-palanca.png";"379";"Las fuerzas por la distancia al soporte deben ser iguales";"Las fuerzas deben ser iguales";"Los brazos deben ser de igual longitud";"Tiene que haber dos soportes";"";"";"es-machines-simple"
"La fuerza perpendicular al plano inclinado que ejerce el propio plano se llama ...";"../images/relatran-plano.png";"379";"Normal";"Tangencial";"Sectorial";"Paralela";"";"";"es-machines-simple"
"La fuerza aplicada para subir la carga es ...";"../images/relatran-plano.png";"379";"Paralela al plano";"Perpendicular al plano";"Secante al plano";"Interior al propio plano";"";"";"es-machines-simple"
"La fuerza necesaria para subir la carga es ...";"../images/relatran-plano.png";"379";"Inferior al peso de la carga";"Inferior al peso del plano inclinado";"Superior al peso de la carga";"Igual al peso de la carga";"";"";"es-machines-simple"
"¿Cómo se llama esta máquina simple?";"../images/relatran-plano.png";"379";"Plano inclinado";"Subida suave";"Rampa inclinada";"Plano oblicuo";"";"";"es-machines-simple"
"Podemos aumentar la ventaja mecánica considerablemente ...";"../images/relatran-polipasto.png";"379";"Añadiendo más poleas";"Añadiendo otra cuerda";"Lubrificando las poleas";"Dejando fija la polea móvil";"";"";"es-machines-simple"
"En el polipasto de la figura, la fuerza necesaria para levantar la carga ...";"../images/relatran-polipasto.png";"379";"Es la mitad del peso de la carga";"Es igual a la masa de la carga";"Es igual al peso de la carga";"Es el doble del peso de la carga";"";"";"es-machines-simple"
"¿Cómo se llama esta máquina?";"../images/relatran-polipasto.png";"379";"Polipasto";"Rodillos";"Correas";"Poleas";"";"";"es-machines-simple"
"El polipasto tiene, como mínimo, ...";"../images/relatran-polipasto.png";"379";"Una polea móvil";"Dos poleas móviles";"Dos poleas fijas";"Dos cuerdas";"";"";"es-machines-simple"
"En la figura, para levantar el peso hay que estirar una longitud de cuerda igual a ...";"../images/relatran-polipasto.png";"379";"El doble de la altura que sube la carga";"La altura que sube la carga";"La mitad de la altura que sube la carga";"La altura del techo al suelo";"";"";"es-machines-simple"
"Como la polea simple, el polipasto ...";"../images/relatran-polipasto.png";"379";"Utiliza una polea fija";"Es muy ruidoso";"No utiliza ninguna polea móvil";"No proporciona ventaja mecánica";"";"";"es-machines-simple"
"¿Cómo se llama la máquina simple de la figura?";"../images/relatran-torno.png";"379";"Torno";"Polea simple";"Polipasto";"Grúa";"";"";"es-machines-simple"
"¿Qué es un torno?";"../images/relatran-torno.png";"379";"Una máquina simple";"Una máquina compuesta";"Un mecanismo de transmisión";"Un mecanismo de transformación";"";"";"es-machines-simple"
"Para obtener ventaja mecánica con un torno, el brazo de la manivela debe ser ...";"../images/relatran-torno.png";"379";"Más largo que el radio del tambor";"Más largo que el diámetro del tambor";"Más corto que el radio del tambor";"Más corto que el diámetro del tambor";"";"";"es-machines-simple"
"¿Dónde podemos encontrar un torno?";"../images/relatran-torno.png";"379";"En un barco de pesca";"En un automóvil";"En una bicicleta de montaña";"En un avión a reacción";"";"";"es-machines-simple"
"La longitud del brazo de la manivela se mide desde el punto de aplicación de la fuerza hasta ...";"../images/relatran-torno.png";"379";"El eje del tambor";"La periferia del tambor";"La posición de la carga";"El soporte del torno";"";"";"es-machines-simple"
"La longitud de cuerda que se enrolla en el tambor corresponde a ...";"../images/relatran-torno.png";"379";"La altura que sube la carga";"El radio del tambor";"El diámetro del tambor";"El brazo de la manivela";"";"";"es-machines-simple"
"El diámetro efectivo del torno ...";"../images/relatran-torno.png";"379";"Puede variar durante la subida de la carga";"Es igual al doble del radio del tambor";"Es igual al brazo de la manivela";"Es igual a la altura que sube la carga";"";"";"es-machines-simple"
"El peso de la carga y la fuerza aplicada ...";"../images/relatran-torno.png";"379";"Deben ejercer momentos iguales en el eje";"Deben ser iguales";"Deben superar el límite elástico de la cuerda";"No generan ninguna ventaja mecánica";"";"";"es-machines-simple"
"Cuanto más largo sea el brazo de la manivela ...";"../images/relatran-torno.png";"379";"Más ventaja mecánica obtendremos";"Más costará levantar el peso";"Más trozo de cuerda se enrollará en el tambor";"Más ruido se generará";"";"";"es-machines-simple"
