Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-pilaSimbolo.png";"351";"Batería ou pila";"Xerador de corrente alterna";"Motor";"Toma de terra";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-xeradorAC.png";"429";"Xerador de corrente alterna";"Batería ou pila";"Lámpada";"Motor eléctrico";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-pulsadorSimbolo.png";"498";"pulsador";"interruptor";"conmutador";"pila";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-interruptorSimbolo.png";"498";"interruptor";"conmutador";"pulsador";"botón";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-conmutadorSimbolo.png";"498";"conmutador";"interruptor";"pulsador";"fusible";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-resistenciaSimbolo.png";"498";"resistencia";"pila";"lámpada";"interruptor";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-resistenciaSimbolo2.png";"498";"resistencia";"lámpada";"pila";"interruptor";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-ledSimbolo.png";"498";"LED";"lámpada";"Altofalante";"Motor";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-lampadaSimbolo.png";"498";"Lámpada";"LED";"Motor";"Patrulla X";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-zoadorSimbolo.png";"498";"zoador";"altofalante";"motor";"Xerador Alterna";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-altofalanteSimbolo.png";"498";"altofalante";"zoador";"xerador alterna";"Xerador de continua";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-motorSimbolo.png";"498";"motor";"zoador";"watiímetro";"lámpada";"";"";"gal_electric_circuits"
"A que compoñente se corresponde o símbolo da figura?";"../images/electric-terraSimbolo.png";"526";"terra";"pila";"antena";"receptor";"";"";"gal_electric_circuits"
"Como están conectadas as resistencias da figura?";"../images/electric-3ResisSerie.png";"400";"Serie";"Liña";"Paralelo";"Mixto";"";"";"gal_electric_circuits"
"Como están conectadas as resistencias da figura?";"../images/electric-3ResisParalelo.png";"498";"Paralelo";"lateral";"Serie";"mixto";"";"";"gal_electric_circuits"
"Como están conectadas as resistencias da figura?";"../images/electric-3ResisMixto.png";"498";"Mixto";"Paralelo";"Serie";"composto";"";"";"gal_electric_circuits"
"Cal será a voltaxe total das tres pilas?";"../images/electric-3PilasSerie.png";"498";"6V";"2V";"2/3V";"8V";"";"";"gal_electric_circuits"
"Cal será a voltaxe total das tres pilas?";"../images/electric-3PilasParalelo.png";"498";"2V";"6V";"2/3V";"8V";"";"";"gal_electric_circuits"
"Cal será o valor da resistencia equivalente?";"../images/electric-3ResisSerie223.png";"500";"7Ω";"12Ω";"6/8Ω";"8/6Ω";"";"";"gal_electric_circuits"
"Cal será o valor da resistencia equivalente?";"../images/electric-3ResisParalelo666.png";"500";"2Ω";"18Ω";"0,5Ω";"3/6Ω";"";"";"gal_electric_circuits"
"Cal será o valor da resistencia equivalente?";"../images/electric-3ResisParalelo422.png";"500";"4/5Ω";"5/4Ω";"3/8Ω";"8/3Ω";"";"";"gal_electric_circuits"
"Cal será o valor da resistencia equivalente?";"../images/electric-2ResisParalelo36.png";"500";"2Ω";"0,5Ω";"9Ω";"3Ω";"";"";"gal_electric_circuits"
"Cal será o valor da resistencia equivalente?";"../images/electric-3ResisMixto422.png";"500";"5Ω";"8Ω";"4Ω";"6Ω";"";"";"gal_electric_circuits"
"Cal será o valor da resistencia equivalente?";"../images/electric-3ResisMixto436.png";"500";"6Ω";"13Ω";"4,5Ω";"3Ω";"";"";"gal_electric_circuits"
"Cal será o valor da resistencia equivalente?";"../images/electric-4ResisMixto4466.png";"500";"5Ω";"20Ω";"1,2Ω";"10Ω";"";"";"gal_electric_circuits"
"Que diferencias de funcionamento haberá entre o circuíto 1 e 2?";"../images/electric-2circSimples.png";"500";"Ningunha";"No circuíto 2, o led acende aínda que non cerremos o interruptor";"Os dous leds acenden ao premer o interruptor, pero o 2 un chisco antes";"Os dous leds acenden ao premer o interruptor, pero o 1 un chisco antes";"";"";"gal_electric_circuits"
"Cal é falsa, para o circuíto da figura?";"../images/electric-2receptoresSerie.png";"500";"O led -a- acenderá un chisco antes que o -b-";"A intensidade que circula polos dous leds é a mesma";"Os dous leds acenderán ao premer o interruptor";"Se o led -b- se queima, o -a- deixará de funcionar";"";"";"gal_electric_circuits"
"Cal é falsa, para o circuíto da figura?";"../images/electric-2resisSerie.png";"500";"As dúas resistencias están sometidas á mesma voltaxe";"Se o interruptor pecha, pasará intensidade polas dúas resistencias";"Polas dúas resistencias pasará sempre a mesma intensidade";"Se desconecto a resistencia -b- non pasará corrente polo circuíto";"";"";"gal_electric_circuits"
"Cal é falsa, para o circuíto da figura?";"../images/electric-2resisParalelo.png";"470";"A intensidade que pasa polas dúas resistencias é a mesma";"As dúas resistencias están sometidas á mesma voltaxe";"Se desconecto a resistencia -a-, seguirá a pasar corrente pola -b-";"A intensidade total do circuíto será a suma da intensidade por -a- e a intensidade por -b-";"";"";"gal_electric_circuits"
"Que será certo para a intensidade que pasa pola resistencia -a-?";"../images/electric-2resisParalelo.png";"470";"Pasará o doble de intensidade que pola resistencia -b-";"Pasará a mesma intensidade que pola resitencia -b-";"Pasará a metade de intensidade que pola resistencia -b-";"Por ela pasará a metade da intensidade total do circuíto";"";"";"gal_electric_circuits"
"Por cal resistencia pasará máis intensidade?";"../images/electric-3resisParalelo.png";"498";"Pola -a-";"Pola -b-";"Pola -c-";"Por todas pasará a mesma";"";"";"gal_electric_circuits"
"Que pasará neste circuíto se conecto a resistencia -c- ?";"../images/electric-3resisParaleloQue.png";"500";"A intensidade total aumentará respecto a cando había dúas";"A voltaxe á que están sometidas ás resistencias disminuirá respecto a cando había dúas";"A voltaxe á que están sometidas ás resistencias aumentará respecto a cando había dúas";"A intensidade total disminuirá respecto a cando había dúas";"";"";"gal_electric_circuits"
"Cal é falsa, para o circuíto da figura?";"../images/electric-2IntSerie.png";"500";"Se cerramos un ou outro interruptor, pasará corrente pola resistencia";"Se cerramos un e outro interruptor, pasará corrente pola resistencia";"Se cerramos os dous interruptores, pasará corrente pola resistencia";"Só pasará corrente pola resistencia se cerramos todos os interruptores";"";"";"gal_electric_circuits"
"Para que poderías empregar o circuíto da figura?";"../images/electric-2IntSerieMotor.png";"500";"Unha motoserra que actúa só cando premo dous interruptores";"Un ventilador que se acende desde dous puntos distintos";"Unha alarma que se acende desde calquera dos dous interruptores";"Un taladro que pode ser accionado cun interruptor ou con outro";"";"";"gal_electric_circuits"
"Cal é falsa, para o circuíto da figura?";"../images/electric-2IntParalelo.png";"500";"A corrente pasará cando cerremos os dous interruptores";"Se cerramos un ou outro interruptor, pasará corrente pola resistencia";"Para que pase a corrente, podemos cerrar calquera dos dous interruptores";"A corrente pasa sempre que haxa polo menos un interruptor cerrado";"";"";"gal_electric_circuits"
"Cal é falsa, para o circuíto da figura?";"../images/electric-ledCurtocircuito.png";"500";"O led -a- acenderá";"O led -a- está curtocircuitado";"A intensidade non pasará polo led -a- porque ten un camiño alternativo sen resistencia";"O led -b- acenderá";"";"";"gal_electric_circuits"
"Cal é certa para o circuíto da figura?";"../images/electric-2IntSerieTricky.png";"500";"Só pasará corrente pola resistencia con 1 e 2 cerrados";"Se cerro o interruptor 1 pasará corrente pola resistencia";"Se cerro o interruptor 2 pasará corrente pola resistencia";"Se cerro calquera dos dous interruptores, pasará corrente";"";"";"gal_electric_circuits"
"Cando pasará corrente pola resistencia?";"../images/electric-2IntMixtoTricky.png";"500";"Só se 2 está cerrado e 1 abert";"Se cerramos 1 e 2";"Cerrando o 2, independentemente de como estea 1";"Cerrando o 2 ou o 1";"";"";"gal_electric_circuits"
"Como están conectadas as resistencias na breadboard?";"../images/electric-brboardSerieParalelo01.png";"479";"1 en paralelo, 2 en serie";"As dúas en serie";"As dúas en paralelo";"1 en serie, 2 en paralelo";"";"";"gal_electric_circuits"
"Como están conectadas as resistencias na breadboard?";"../images/electric-brboardSerieParalelo02.png";"168";"As dúas en serie";"1 en serie, 2 en paralelo";"1 en paralelo, 2 en serie";"As dúas en paralelo";"";"";"gal_electric_circuits"
"Por que resistencias pasará corrente?";"../images/electric-brboardBenConectadas01.png";"271";"Por 1 e 2";"Por todas";"Por 2 e 3";"Por ningunha";"";"";"gal_electric_circuits"
"Que montaxes se corresponden co esquema?";"../images/electric-brboardResisCircuito.png";"686";"1";"2";"3";"ningún";"";"";"gal_electric_circuits"
"Cal é falsa para o circuíto da figura?";"../images/electric-2Int3leds.png";"500";"Podo acender -c- sen acender -a- e -b-";"Co interruptor 1 aberto, non acenderá nada";"O interruptor 1 acende -a- e -b-";"Cos dous interruptores premidos, acenden todos os leds";"";"";"gal_electric_circuits"
"Cando acenderá o led verde?";"../images/electric-brBoard2PulsXeralSecundario.png";"452";"Se teño premidos os dous pulsadores";"Se premo o pulsador da dereita";"Se premo o pulsador da esquerda";"En ningún caso";"";"";"gal_electric_circuits"
"Cal é falsa para o circuíto da figura?";"../images/electric-brBoard2PulsXeralSecundario.png";"452";"Podo acender o led verde sen que acenda o led vermello";"Para acender o led verde teño que ter premido o pulsador da esquerda";"Para acender o led verde teño que ter premido o pulsador da dereita";"O led vermello acende cando premo o pulsador da dereita";"";"";"gal_electric_circuits"
"A que esquema se corresponde o circuíto da breadboard?";"../images/electric-brBoard2PulsXeralSecEsquemas.png";"457";"Ao rosa";"Ao azul";"Ao verde";"Ao laranxa";"";"";"gal_electric_circuits"
"Cal será certa, para o circuíto da figura?";"../images/electric-2IntResisLedCorto.png";"500";"O led acenderá se unicamente está pechado  -a-";"O led non acenderá cando  -b- estea aberto";"O led acenderá cando prema os dous interruptores";"O led acenderá ao premer -a-, estea como estea -b-";"";"";"gal_electric_circuits"
"Que leds acenderán?";"../images/electric-6ledAcenden.png";"500";"O 2,3,4 e 6";"O 1 e o 5";"Ningún";"O 3 e o 4";"";"";"gal_electric_circuits"
"Que leds acenderán?";"../images/electric-2CircLedAcenden.png";"500";"O 1 e o 3";"O 1, 3, 4 e 6";"Ningún";"Todos";"";"";"gal_electric_circuits"
"Que leds acenderán?";"../images/electric-3LedsCortoAcenden.png";"500";"Ningún";"O 3";"O 2 e o 3";"Todos";"";"";"gal_electric_circuits"
"Que leds acenderán?";"../images/electric-4LedsCortoAcenden.png";"500";"O 4";"Todos";"O 1, 3 e 4";"Ningún";"";"";"gal_electric_circuits"
"Quero que o led acenda cando premo o pulsador. Hai algún fallo?";"../images/electric-brbrUnLedPulsadorTricky.png";"191";"Os cables non están nos terminais correctos do pulsador";"O led está posto do revés";"A resistencia non está conectada ao led";"Non hai fallos, vai acender";"";"";"gal_electric_circuits"
"Quero que o led acenda só cando premo os dous pulsadores. Hai algún fallo?";"../images/electric-brbr2pulsadoresSerieTricky.png";"249";"Ningún";"O led acenderá cando prema calquera dos interruptores";"O cable verde non conecta os terminais correctos dos interruptores";"A resistencia non está conectada no terminal correcto do pulsador";"";"";"gal_electric_circuits"
"Que cable teño que quitar para que o led acenda desde calquera dos dous pulsadores?";"../images/electric-2pulsParaleloQuitaCable.png";"242";"O laranxa";"O verde";"O azul";"O amarelo";"";"";"gal_electric_circuits"
"Por que circuíto circulará máis corrente?";"../images/electric-leiOhmSameVolt.png";"500";"Polo 1";"Polo 2";"Polo 3";"Polo 4";"";"";"gal_electric_circuits"
"Por que circuíto circulará máis corrente?";"../images/electric-leiOhmSameRes.png";"500";"Polo 2";"Polo 1";"Polo 3";"Polo 4";"";"";"gal_electric_circuits"
"Por que circuíto circulará máis corrente?";"../images/electric-leiOhmSameVoltDecimalOhm.png";"500";"Polo 3";"Polo 2";"Polo 1";"Polo 4";"";"";"gal_electric_circuits"
"Por que circuíto circulará máis corrente?";"../images/electric-leiOhmSameVoltKohm.png";"500";"Polo 2";"Polo 1";"Polo 3";"Polo 4";"";"";"gal_electric_circuits"
"Por que circuíto circulará máis corrente?";"../images/electric-leiOhmDifVoltDifRes.png";"500";"Polo 4";"Polo 1";"Polo 2";"Polo 3";"";"";"gal_electric_circuits"
"Partimos do circuíto negro. Que pasará cando conectemos a resistencia en verde?";"../images/electric-2ResisParaleloTricky44.png";"500";"A intensidade total do circuíto aumentará";"A voltaxe á que está sometida -a- disminuirá";"A intensidade total do circuíto disminuirá";"A intensidade total do circuíto non variará";"";"";"gal_electric_circuits"
"Partimos do circuíto negro. Que pasará cando conectemos a resistencia en verde?";"../images/electric-2ResisParaleloTricky44.png";"500";"Por -b- pasará a mesma intensidade que por -a-";"A voltaxe de -a- será a metade que antes";"A resistencia equivalente no circuíto será de 4Ω";"A intensidade total do circuíto non variará";"";"";"gal_electric_circuits"
"Partimos do circuíto negro. Se conectamos a parte en verde, cal será falsa?";"../images/electric-2ResisParaleloTricky44.png";"500";"A intensidade total disminuirá";"Por -b- pasará unha itensidade igual á que pasa por -a-";"A voltaxe de -b- será a mesma que a de -a-";"A intensidade que pasa por -a- non variará";"";"";"gal_electric_circuits"
"Cal é falsa para o circuíto da figura?";"../images/electric-brBr2IntParalelo.png";"357";"O led non acenderá nunca";"O led acenderá cando prema o interruptor esquerdo";"O led acenderá se premo o pulsador dereito";"Se teño premidos os dous interruptores, o led acenderá";"";"";"gal_electric_circuits"
"Cales leds acenderán cando prema o pulsador?";"../images/electric-brBr3Led1intCalAcende.png";"458";"O verde e o vermello";"O azul e o vermello";"O vermello";"O azul e o verde";"";"";"gal_electric_circuits"
"Cal é certa para o circuíto da figura?";"../images/electric-brBr2int2LedParalelo.png";"240";"Cada o interruptor acende un led";"Non poderei acender o led verde se non premo o interruptor da dereita";"Se premo o pulsador da dereita, acenden os dous leds";"O verde está sempre aceso, aínda que non prema ningún pulsador";"";"";"gal_electric_circuits"
"Cando acenderá o led -b-?";"../images/electric-3ledParal3IntAcenden.png";"500";"Sempre que estea pechado o interruptor 1";"Con 1 pechado, 2 aberto e 3 aberto";"Con 1 pechado, 2 aberto e 3 pechado";"Con 1 pechado, 2 pechado e 3 aberto";"";"";"gal_electric_circuits"
"Podo acender só o led -a-?";"../images/electric-3ledParal4IntAcenden.png";"500";"Non";"Si,premendo 1 e 2";"Si, premendo 1, 2 e 3";"Si, premendo 1 e 3";"";"";"gal_electric_circuits"
