Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"Toda la actividad tecnológica en su conjunto tiene unas consecuencias.";"";"";"Verdadero";"Falso";"";"";"";"";"es_technology_society_objects_5"
"El desarrollo tecnológico puede tener consecuencias negativas para nuestro entorno.";"";"";"Si";"No";"";"";"";"";"es_technology_society_objects_5"
"El desarrollo sostenible intenta hacer compatible la calidad de vida que nos proporcionan los avances tecnológicos con el respeto al medio ambiente.";"";"";"Verdadero";"Falso";"";"";"";"";"es_technology_society_objects_5"
"La evolución tecnológica no sólo consiste en la invención de nuevos objetos, sino que también en la desintegración de los objetos ya inventados.";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
"Las normas son especificaciones técnicas aprobadas por una institución cuya autoridad es ampliamente reconocida y que establecen que los objetos tengan unas determinadas dimensiones o características.";"";"";"Verdadero";"Falso";"";"";"";"";"es_technology_society_objects_5"
"Al hablar de productos normalizados o no normalizados hay que tener en cuenta que se trata siempre de una cuestión irrelativa.";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
"Existen diferentes niveles de normalización y el mismo producto puede tener algunos componentes normalizados y otros no normalizados.";"";"";"Verdadero";"Falso";"";"";"";"";"es_technology_society_objects_5"
"La Administración y los poderes públicos son los responsables de decidir qué normas son de obligado cumplimiento y cuales se quedan en la categoría de recomendaciones técnicas.";"";"";"Verdadero";"Falso";"";"";"";"";"es_technology_society_objects_5"
"La historia del automóvil empieza con los vehículos autopropulsados por vapor en el siglo XVII.";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
"El automóvil se trataba de un triciclo que montaba sobre la rueda delantera una caldera y un motor de dos cilindros verticales y 50 litros de desplazamiento.";"";"";"Verdadero";"Falso";"";"";"";"";"es_technology_society_objects_5"
"La rueda delantera resultaba tractora y directriz a la vez, trabajando los dos cilindros directamente sobre ella.";"";"";"Verdadero";"Falso";"";"";"";"";"es_technology_society_objects_5"
"En 1785 construyó un segundo modelo, mayor que el primero, y que podía arrastrar 4'5 toneladas a una velocidad de 4 Km/h.";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
"En 1894 William Murdoch construyó un modelo de carro a vapor y en 1801 Richard Trevithick condujo un vehículo en Camborne";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
"Alrededor de 1870, en Viena, el inventor Siegfried Marcus hizo funcionar motor de combustión interna a base de diésel, conocido como el “Primer coche de Marcus”.";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
"Marcus patentó un sistema de ignición de bajo voltaje que se implantó en algunos modelos, ¿en que año?";"";"";"En 1883";"En 1895";"";"";"";"";"es_technology_society_objects_5"
"Karl Benz construyó su primer automóvil con gasolina en ...";"";"";"1885";"1899";"";"";"";"";"es_technology_society_objects_5"
"Una de las claves para conseguir un desarrollo sostenible son ...";"";"";"El reciclaje de los residuos.";"Ir en transporte publico";"";"";"";"";"es_technology_society_objects_5"
"El desarrollo sostenible no intenta hacer compatible la calidad de vida que nos proporcionan los avances tecnológicos con el respeto al medio ambiente.";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
"En una economía globalizada, el desarrollo sostenible no debe ser también un objetivo global.";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
"Al hablar de productos normalizados o no normalizados hay que tener en cuenta que se trata de una cuestión no relativa, todos son iguales.";"";"";"Falso";"Verdadero";"";"";"";"";"es_technology_society_objects_5"
