Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"En un engranaje recto, las dos ruedas giran ...";"../images/relatran-engranaje.png";"379";"En sentidos opuestos";"En el mismo sentido";"En sentidos aleatorios";"Hasta que las para el trinquete";"";"";"es_machines_transmission2"
"¿Cómo se llama la rueda pequeña en un engranaje recto?";"../images/relatran-engranaje.png";"379";"Piñon";"Émbolo";"Pistón";"Rueda acanalada";"";"";"es_machines_transmission2"
"¿Dónde se puede encontrar un engranaje recto?";"../images/relatran-engranaje.png";"379";"En un reloj de manillas";"En un sacacorchos";"En una radio";"En el claxon de un automóvil";"";"";"es_machines_transmission2"
"Las ruedas dentadas de un engranaje recto son ...";"../images/relatran-engranaje.png";"379";"Cilíndricas";"Redondas";"Trapezoidales";"Troncocónicas";"";"";"es_machines_transmission2"
"¿Cómo se llama el mecanismo de la figura?";"../images/relatran-tren-engranajes-compuesto.png";"379";"Tren de engranajes compuesto";"Tren de engranajes simple";"Engranaje recto";"Engranaje cónico";"";"";"es_machines_transmission2"
"En el tren de engranajes compuesto hay ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Al menos una rueda dentada compuesta";"Un mínimo de dos ruedas dentadas dobles";"Al menos una rueda loca";"Solo ruedas dentadas simples";"";"";"es_machines_transmission2"
"¿Dónde podemos encontrar este mecanismo?";"../images/relatran-tren-engranajes-compuesto.png";"379";"Junto al motor de un juguete";"En un ordenador";"En un horno";"En una antena";"";"";"es_machines_transmission2"
"Gracias a la rueda central, la conducida ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Varía la velocidad y el sentido de giro";"No invierte el sentido de giro";"Simplemente invierte el sentido de giro";"Simplemente varía la velocidad de giro";"";"";"es_machines_transmission2"
"En una rueda dentada doble, las dos ruedas ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Están unidas entre sí";"Giran a velocidades diferentes";"Tienen el mismo diámetro";"Tienen el mismo número de dientes";"";"";"es_machines_transmission2"
"El mecanismo se suele utilizar como ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Reductor";"Multiplicador";"Transformador";"Actuador";"";"";"es_machines_transmission2"
"La rueda doble central ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Gira en sentido opuesto a las otras dos ruedas";"Gira en sentido horario";"Gira en el mismo sentido que la conducida";"Gira en el mismo sentido que la motriz";"";"";"es_machines_transmission2"
"Gracias a este mecanismo, obtenemos reductores ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Compactos";"Silenciosos";"Deslizantes";"Sin necesidad de aceite";"";"";"es_machines_transmission2"
"¿Cómo se llama el mecanismo de la figura?";"../images/relatran-tren-engranajes-compuesto.png";"379";"Tren de engranajes simple";"Tren de engranajes compuesto";"Engranaje recto";"Engranaje cónico";"";"";"es_machines_transmission2"
"¿Cómo se llama la rueda central?";"../images/relatran-tren-engranajes-compuesto.png";"379";"Rueda loca";"Rueda coja";"Corona central";"Piñón";"";"";"es_machines_transmission2"
"Para que el mecanismo funcione bien ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Hay que lubrificar";"Hay que cambiar a menudo la rueda loca";"Hay que arrancarlo lentamente";"Hay que colocar pantallas protectoras";"";"";"es_machines_transmission2"
"Normalmente la rueda loca va unida a ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Un eje";"Un árbol";"Otra rueda";"A la rueda motriz";"";"";"es_machines_transmission2"
"La rueda motriz y la rueda conducida giran ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"En el mismo sentido";"En sentidos opuestos";"En sentido horario";"A la misma velocidad de giro";"";"";"es_machines_transmission2"
"¿Dónde podemos encontrar un tren de engranajes simple?";"../images/relatran-tren-engranajes-compuesto.png";"379";"En un reloj mecánico";"En un ordenador";"En una plancha";"En un sacacorchos";"";"";"es_machines_transmission2"
"Un tren de engranajes simple ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Puede tener cualquier relación de velocidades";"Es siempre reductor";"Es siempre multiplicador";"No varía la velocidad de giro";"";"";"es_machines_transmission2"
"La rueda central hace que la rueda conducida ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Invierta el sentido de giro";"Aumente la velocidad";"Reduzca la velocidad";"Se bloquee";"";"";"es_machines_transmission2"
"En un tren de engranajes simple ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Tiene que haber más de dos ruedas";"No puede haber más de tres ruedas";"Debe haber alguna rueda dentada doble";"No puede haber más de una rueda loca";"";"";"es_machines_transmission2"
"El tren de engranajes simple es ...";"../images/relatran-tren-engranajes-compuesto.png";"379";"Un mecanismo de transmisión de movimiento";"Un mecanismo de transformación de movimiento";"Una máquina simple";"Una máquina compuesta";"";"";"es_machines_transmission2"
