Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c15.png";"240";"Tiene un cortocircuito en una bombilla";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c16.png";"240";"En serie";"En paralelo";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c17.png";"240";"Tiene un cortocircuito en la pila";"En paralelo";"En serie";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c18.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c19.png";"240";"En serie";"En paralelo";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c20.png";"240";"Tiene un cortocircuito en una bombilla";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c21.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c22.png";"240";"Tiene un cortocircuito en la pila";"En paralelo";"En serie";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c23.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c24.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c25.png";"240";"Tiene un cortocircuito en la pila";"En paralelo";"En serie";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c26.png";"240";"Tiene un cortocircuito en una bombilla";"Tiene un cortocircuito en la pila";"En paralelo";"En serie";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c27.png";"240";"Tiene un cortocircuito en una bombilla";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c28.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c29.png";"240";"En paralelo";"Tiene un cortocircuito en la pila";"En serie";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c30.png";"240";"Tiene un cortocircuito en la pila";"En paralelo";"En serie";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c31.png";"240";"En serie";"En paralelo";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c32.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c33.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c34.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c35.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c36.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c37.png";"240";"Tiene un cortocircuito en la pila";"En paralelo";"En serie";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c38.png";"240";"Tiene un cortocircuito en la pila";"En paralelo";"En serie";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c39.png";"240";"En paralelo";"En serie";"Tiene un cortocircuito en la pila";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
"¿Cómo está conectado el siguiente circuito?";"../images/electric-serie-paralelo-c40.png";"240";"Tiene un cortocircuito en la pila";"En paralelo";"En serie";"Tiene un cortocircuito en una bombilla";"";"";"es-electric-series-parallel-identify"
