Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"¿Cuál es falsa, para el circuito de la figura?";"../images/electric-circuit-06.png";"550";"La corriente pasará solo cuando cerremos los dos interruptores";"Si cerramos uno u otro interruptor, pasará corriente por la resistencia";"Para que pase la corriente, podemos cerrar cualquiera de los dos interruptores";"La corriente pasa siempre que haya por lo menos un interruptor cerrado";"";"";"es_electric_circuits"
"¿Cuál es falsa, para el circuito de la figura?";"../images/electric-circuit-50.png";"550";"La bombilla L1 se encenderá";"La bombilla L1 está cortocircuitada";"La intensidad no pasará por la bombilla L1 porque tiene un camino alternativo sin resistencia";"La bombilla L2 se encenderá";"";"";"es_electric_circuits"
"¿Cuál es verdadera para el circuito de la figura?";"../images/electric-circuit-08.png";"550";"Solo pasará corriente por la resistencia con 1 y 2 cerrados";"Si cierro el interruptor 1 pasará corriente por la resistencia";"Se cierro el interruptor 2 pasará corriente por la resistencia";"Si cierro cualquiera de los dos interruptores, pasará corriente";"";"";"es_electric_circuits"
"¿Cuándo pasará corriente por la resistencia?";"../images/electric-circuit-05.png";"550";"Solo si 2 está cerrado y 1 abierto";"Si cerramos 1 y 2";"Cerrando el 2, independientemente de cómo esté 1";"Cerrando el 2 o el 1";"";"";"es_electric_circuits"
"¿Cuál es falsa para el circuito de la figura?";"../images/electric-circuit-04.png";"550";"Puedo encender L1 sin encender L2 y L3";"Con el interruptor 1 abierto, no encenderá nada";"El interruptor 1 enciende L2 y L3";"Con los dos interruptores presionados, encienden todas las bombillas";"";"";"es_electric_circuits"
"Para el circuito de la figura ¿Qué será cierto?";"../images/electric-circuit-21.png";"550";"El led encenderá si únicamente está cerrado S1";"El led no encenderá cuando S2 esté abierto";"El led encenderá cuando presione los dos interruptores";"El led encenderá al presionar S1, esté como esté S2";"";"";"es_electric_circuits"
"¿Qué ledes se encenderán?";"../images/electric-circuit-41.png";"550";"El D2, D3, D4 y D6";"El D1 y el D5";"Ninguno";"El D3 y el D4";"";"";"es_electric_circuits"
"¿Qué ledes se encenderán?";"../images/electric-circuit-02.png";"550";"El D1 y el D3";"El D1, D3, D4 y D6";"Ninguno";"Todos";"";"";"es_electric_circuits"
"¿Qué bombillas se encenderán?";"../images/electric-circuit-49.png";"550";"Ninguna";"La L3";"La L2 y la L3";"Todas";"";"";"es_electric_circuits"
"¿Qué ledes se encenderán?";"../images/electric-circuit-32.png";"550";"El D4";"Todos";"El D1, D3 y D4";"Ninguno";"";"";"es_electric_circuits"
"¿Cuándo encenderá la bombilla L2?";"../images/electric-circuit-11.png";"550";"Siempre que esté cerrado el interruptor S1";"Con S1 cerrado, S2 abierto y S3 abierto";"Con S1 cerrado, S2 abierto y S3 cerrado";"Con S1 cerrado, S2 cerrado y S3 abierto";"";"";"es_electric_circuits"
"¿Puedo encender solo la bombilla L1?";"../images/electric-circuit-12.png";"550";"No";"Sí, presionando S1 y S2";"Sí, presionando S1, S2 y S3";"Sí, presionando S1 y S3";"";"";"es_electric_circuits"
