Question;Image;Image_width;Choice_1;Choice_2;Choice_3;Choice_4;Choice_5;Choice_6;Block
"What colors will a 680Ω resistor have?";"";"";"Blue, Gray, Brown, Gold";"Blue, Gray, Black, Gold";"Blue, Gray, Orange, Gold";"Blue, Gray, Yellow, Gold";"";"";"en_electric_color_code_2"
"What colors will a 820Ω resistor have?";"";"";"Gray, Red, Brown, Gold";"Gray, Red, Black, Gold";"Gray, Red, Orange, Gold";"Gray, Red, Yellow, Gold";"";"";"en_electric_color_code_2"
"What colors will a 1.0kΩ resistor have?";"";"";"Brown, Black, Red, Gold";"Brown, Black, Black, Gold";"Brown, Black, Yellow, Gold";"Brown, Black, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 1.2kΩ resistor have?";"";"";"Brown, Red, Red, Gold";"Brown, Red, Black, Gold";"Brown, Red, Yellow, Gold";"Brown, Red, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 1.5kΩ resistor have?";"";"";"Brown, Green, Red, Gold";"Brown, Green, Black, Gold";"Brown, Green, Yellow, Gold";"Brown, Green, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 1.8kΩ resistor have?";"";"";"Brown, Gray, Red, Gold";"Brown, Gray, Black, Gold";"Brown, Gray, Yellow, Gold";"Brown, Gray, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 2.2kΩ resistor have?";"";"";"Red, Red, Red, Gold";"Red, Red, Black, Gold";"Red, Red, Yellow, Gold";"Red, Red, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 2.7kΩ resistor have?";"";"";"Red, Violet, Red, Gold";"Red, Violet, Black, Gold";"Red, Violet, Yellow, Gold";"Red, Violet, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 3.3kΩ resistor have?";"";"";"Orange, Orange, Red, Gold";"Orange, Orange, Black, Gold";"Orange, Orange, Yellow, Gold";"Orange, Orange, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 3.9kΩ resistor have?";"";"";"Orange, White, Red, Gold";"Orange, White, Black, Gold";"Orange, White, Yellow, Gold";"Orange, White, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 4.7kΩ resistor have?";"";"";"Yellow, Violet, Red, Gold";"Yellow, Violet, Black, Gold";"Yellow, Violet, Yellow, Gold";"Yellow, Violet, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 5.6kΩ resistor have?";"";"";"Green, Blue, Red, Gold";"Green, Blue, Black, Gold";"Green, Blue, Yellow, Gold";"Green, Blue, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 6.8kΩ resistor have?";"";"";"Blue, Gray, Red, Gold";"Blue, Gray, Black, Gold";"Blue, Gray, Yellow, Gold";"Blue, Gray, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 8.2kΩ resistor have?";"";"";"Gray, Red, Red, Gold";"Gray, Red, Black, Gold";"Gray, Red, Yellow, Gold";"Gray, Red, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 10kΩ resistor have?";"";"";"Brown, Black, Orange, Gold";"Brown, Black, Black, Gold";"Brown, Black, Yellow, Gold";"Brown, Black, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 12kΩ resistor have?";"";"";"Brown, Red, Orange, Gold";"Brown, Red, Black, Gold";"Brown, Red, Yellow, Gold";"Brown, Red, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 15kΩ resistor have?";"";"";"Brown, Green, Orange, Gold";"Brown, Green, Black, Gold";"Brown, Green, Yellow, Gold";"Brown, Green, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 18kΩ resistor have?";"";"";"Brown, Gray, Orange, Gold";"Brown, Gray, Black, Gold";"Brown, Gray, Yellow, Gold";"Brown, Gray, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 22kΩ resistor have?";"";"";"Red, Red, Orange, Gold";"Red, Red, Black, Gold";"Red, Red, Yellow, Gold";"Red, Red, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 27kΩ resistor have?";"";"";"Red, Violet, Orange, Gold";"Red, Violet, Black, Gold";"Red, Violet, Yellow, Gold";"Red, Violet, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 33kΩ resistor have?";"";"";"Orange, Orange, Orange, Gold";"Orange, Orange, Black, Gold";"Orange, Orange, Yellow, Gold";"Orange, Orange, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 39kΩ resistor have?";"";"";"Orange, White, Orange, Gold";"Orange, White, Black, Gold";"Orange, White, Yellow, Gold";"Orange, White, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 47kΩ resistor have?";"";"";"Yellow, Violet, Orange, Gold";"Yellow, Violet, Black, Gold";"Yellow, Violet, Yellow, Gold";"Yellow, Violet, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 56kΩ resistor have?";"";"";"Green, Blue, Orange, Gold";"Green, Blue, Black, Gold";"Green, Blue, Yellow, Gold";"Green, Blue, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 68kΩ resistor have?";"";"";"Blue, Gray, Orange, Gold";"Blue, Gray, Black, Gold";"Blue, Gray, Yellow, Gold";"Blue, Gray, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 82kΩ resistor have?";"";"";"Gray, Red, Orange, Gold";"Gray, Red, Black, Gold";"Gray, Red, Yellow, Gold";"Gray, Red, Green, Gold";"";"";"en_electric_color_code_2"
"What colors will a 100kΩ resistor have?";"";"";"Brown, Black, Yellow, Gold";"Brown, Black, Orange, Gold";"Brown, Black, Red, Gold";"Brown, Black, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 120kΩ resistor have?";"";"";"Brown, Red, Yellow, Gold";"Brown, Red, Orange, Gold";"Brown, Red, Red, Gold";"Brown, Red, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 150kΩ resistor have?";"";"";"Brown, Green, Yellow, Gold";"Brown, Green, Orange, Gold";"Brown, Green, Red, Gold";"Brown, Green, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 180kΩ resistor have?";"";"";"Brown, Gray, Yellow, Gold";"Brown, Gray, Orange, Gold";"Brown, Gray, Red, Gold";"Brown, Gray, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 220kΩ resistor have?";"";"";"Red, Red, Yellow, Gold";"Red, Red, Orange, Gold";"Red, Red, Red, Gold";"Red, Red, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 270kΩ resistor have?";"";"";"Red, Violet, Yellow, Gold";"Red, Violet, Orange, Gold";"Red, Violet, Red, Gold";"Red, Violet, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 330kΩ resistor have?";"";"";"Orange, Orange, Yellow, Gold";"Orange, Orange, Orange, Gold";"Orange, Orange, Red, Gold";"Orange, Orange, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 390kΩ resistor have?";"";"";"Orange, White, Yellow, Gold";"Orange, White, Orange, Gold";"Orange, White, Red, Gold";"Orange, White, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 470kΩ resistor have?";"";"";"Yellow, Violet, Yellow, Gold";"Yellow, Violet, Orange, Gold";"Yellow, Violet, Red, Gold";"Yellow, Violet, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 560kΩ resistor have?";"";"";"Green, Blue, Yellow, Gold";"Green, Blue, Orange, Gold";"Green, Blue, Red, Gold";"Green, Blue, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 680kΩ resistor have?";"";"";"Blue, Gray, Yellow, Gold";"Blue, Gray, Orange, Gold";"Blue, Gray, Red, Gold";"Blue, Gray, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 820kΩ resistor have?";"";"";"Gray, Red, Yellow, Gold";"Gray, Red, Orange, Gold";"Gray, Red, Red, Gold";"Gray, Red, Brown, Gold";"";"";"en_electric_color_code_2"
"What colors will a 1.0MΩ resistor have?";"";"";"Brown, Black, Green, Gold";"Brown, Black, Yellow, Gold";"Brown, Black, Orange, Gold";"Brown, Black, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 1.2MΩ resistor have?";"";"";"Brown, Red, Green, Gold";"Brown, Red, Yellow, Gold";"Brown, Red, Orange, Gold";"Brown, Red, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 1.5MΩ resistor have?";"";"";"Brown, Green, Green, Gold";"Brown, Green, Yellow, Gold";"Brown, Green, Orange, Gold";"Brown, Green, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 1.8MΩ resistor have?";"";"";"Brown, Gray, Green, Gold";"Brown, Gray, Yellow, Gold";"Brown, Gray, Orange, Gold";"Brown, Gray, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 2.2MΩ resistor have?";"";"";"Red, Red, Green, Gold";"Red, Red, Yellow, Gold";"Red, Red, Orange, Gold";"Red, Red, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 2.7MΩ resistor have?";"";"";"Red, Violet, Green, Gold";"Red, Violet, Yellow, Gold";"Red, Violet, Orange, Gold";"Red, Violet, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 3.3MΩ resistor have?";"";"";"Orange, Orange, Green, Gold";"Orange, Orange, Yellow, Gold";"Orange, Orange, Orange, Gold";"Orange, Orange, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 3.9MΩ resistor have?";"";"";"Orange, White, Green, Gold";"Orange, White, Yellow, Gold";"Orange, White, Orange, Gold";"Orange, White, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 4.7MΩ resistor have?";"";"";"Yellow, Violet, Green, Gold";"Yellow, Violet, Yellow, Gold";"Yellow, Violet, Orange, Gold";"Yellow, Violet, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 5.6MΩ resistor have?";"";"";"Green, Blue, Green, Gold";"Green, Blue, Yellow, Gold";"Green, Blue, Orange, Gold";"Green, Blue, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 6.8MΩ resistor have?";"";"";"Blue, Gray, Green, Gold";"Blue, Gray, Yellow, Gold";"Blue, Gray, Orange, Gold";"Blue, Gray, Red, Gold";"";"";"en_electric_color_code_2"
"What colors will a 8.2MΩ resistor have?";"";"";"Gray, Red, Green, Gold";"Gray, Red, Yellow, Gold";"Gray, Red, Orange, Gold";"Gray, Red, Red, Gold";"";"";"en_electric_color_code_2"
